timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,-121.98419999999987,51.442341350110254,-70.54185864988962,-173.42654135011014
1,-122.48819999999978,51.098557882383034,-71.38964211761675,-173.5867578823828
2,-119.01300000000037,52.397154878718794,-66.61584512128158,-171.41015487871917
3,-118.07760000000007,50.71224443426057,-67.3653555657395,-168.78984443426066
4,-115.19370000000026,52.986484168379775,-62.20721583162049,-168.18018416838004
5,-111.72499999999991,51.83234046679947,-59.89265953320044,-163.5573404667994
6,-110.45220000000018,51.75631432009641,-58.69588567990377,-162.20851432009658
7,-109.41339999999991,53.67333256074939,-55.740067439250524,-163.08673256074928
8,-107.58110000000033,56.445973312265274,-51.13512668773506,-164.0270733122656
9,-108.10850000000028,55.7029547287332,-52.40554527126708,-163.81145472873348
10,-109.4702000000002,54.88085118458529,-54.589348815414915,-164.3510511845855
11,-106.94799999999987,57.56701424758106,-49.38098575241881,-164.51501424758092
12,-108.21579999999994,58.194794460678125,-50.02100553932182,-166.41059446067806
13,-108.05690000000004,58.96737511066607,-49.08952488933397,-167.0242751106661
14,-107.55099999999993,61.22537720578721,-46.32562279421272,-168.77637720578713
15,-109.11869999999999,61.54138745179108,-47.57731254820891,-170.66008745179107
16,-111.42500000000018,63.905450465893516,-47.519549534106666,-175.3304504658937
17,-110.32600000000002,61.791100742586714,-48.53489925741331,-172.11710074258673
18,-110.79909999999973,63.67901998812924,-47.120080011870485,-174.47811998812898
19,-104.66699999999992,65.66406597184688,-39.002934028153035,-170.33106597184678
20,-106.11769999999979,64.3207562325735,-41.796943767426285,-170.4384562325733
21,-102.61560000000009,67.43471580748859,-35.1808841925115,-170.0503158074887
22,-98.94500000000016,68.23580893352064,-30.70919106647952,-167.1808089335208
23,-96.4326000000001,67.56447486854523,-28.86812513145486,-163.99707486854533
24,-88.7473,67.99007897971916,-20.757221020280838,-156.73737897971915
25,-83.16340000000037,67.59441659292878,-15.568983407071585,-150.75781659292915
26,-82.90499999999975,70.72114166092935,-12.183858339070397,-153.62614166092908
27,-72.10249999999996,68.29506453387246,-3.807435466127501,-140.3975645338724
28,-66.34320000000025,71.05715819336173,4.713958193361478,-137.40035819336197
29,-59.95519999999988,70.40231718605955,10.447117186059671,-130.35751718605943
30,-53.14449999999988,72.65029708340383,19.505797083403948,-125.79479708340371
31,-48.23880000000008,76.42719397051242,28.188393970512337,-124.6659939705125
32,-40.42769999999973,74.03343450624742,33.605734506247686,-114.46113450624715
