timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,-136.32319999999982,56.133769031125674,-80.18943096887415,-192.45696903112548
1,-137.2224000000001,56.36997937844842,-80.85242062155169,-193.59237937844853
2,-134.70320000000038,57.005510592131046,-77.69768940786933,-191.7087105921314
3,-136.70509999999967,58.08943981293484,-78.61566018706483,-194.79453981293452
4,-136.7424000000001,55.88952905352372,-80.85287094647637,-192.6319290535238
5,-133.11199999999963,59.06018021036761,-74.05181978963202,-192.17218021036723
6,-137.19830000000002,58.699111310965314,-78.4991886890347,-195.89741131096534
7,-133.0936999999999,63.37168885825117,-69.72201114174874,-196.46538885825106
8,-132.69150000000036,61.317240571515846,-71.37425942848452,-194.0087405715162
9,-134.07940000000008,60.212855413521986,-73.86654458647808,-194.29225541352207
10,-137.33130000000028,59.824192293990535,-77.50710770600975,-197.15549229399082
11,-138.67249999999967,62.30006063155717,-76.3724393684425,-200.97256063155686
12,-139.9907000000003,61.505552688159504,-78.48514731184079,-201.49625268815979
13,-140.42650000000003,65.80608446589669,-74.62041553410334,-206.2325844658967
14,-142.12570000000005,66.47364175495844,-75.65205824504162,-208.5993417549585
15,-146.16550000000007,69.09536161079822,-77.07013838920184,-215.2608616107983
16,-148.88250000000016,70.11217170184855,-78.77032829815161,-218.99467170184872
17,-150.0073000000002,68.89771825231982,-81.1095817476804,-218.90501825232002
18,-151.41949999999997,72.54905426995792,-78.87044573004205,-223.9685542699579
19,-151.51360000000022,72.01548224185053,-79.49811775814969,-223.52908224185074
20,-155.0663999999997,73.82876081930235,-81.23763918069736,-228.89516081930205
21,-156.76220000000012,80.04863142008085,-76.71356857991927,-236.81083142008097
22,-155.6606999999999,78.27997443580382,-77.38072556419608,-233.94067443580371
23,-160.57540000000017,78.41241139470971,-82.16298860529047,-238.98781139470987
24,-158.1183000000001,77.52510988011207,-80.59319011988802,-235.64340988011216
25,-158.97940000000017,79.17820106788295,-79.80119893211722,-238.15760106788312
26,-163.36209999999983,79.2509841262025,-84.11111587379733,-242.61308412620232
27,-161.3744999999999,81.18421217746814,-80.19028782253176,-242.55871217746804
28,-161.14719999999988,80.40016993598803,-80.74703006401185,-241.54736993598792
