timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,2506.821,47.20171,2554.0227,2459.6194,2516.0725800323485,2497.5695098114015
1,2515.7139,47.414474,2563.1284,2468.2993,2525.007104187012,2506.420630187988
2,2523.3018,47.148357,2570.4502,2476.1533,2532.542835861206,2514.060679763794
3,2535.7825,48.006218,2583.7886,2487.7764,2545.1916894226074,2526.3732519836426
4,2547.1587,43.891644,2591.0503,2503.267,2555.761453536987,2538.555929275513
5,2557.22,48.901237,2606.121,2508.3188,2566.8046132507325,2547.6353281555175
6,2572.2808,48.990486,2621.2712,2523.2903,2581.8828970031736,2562.6786264343264
7,2580.455,53.633686,2634.0889,2526.8213,2590.967280593872,2569.942875656128
8,2592.972,48.440907,2641.4128,2544.531,2602.466341506958,2583.477506149292
9,2609.3179,49.527702,2658.8455,2559.7903,2619.0253007507326,2599.6104414367674
10,2624.9263,49.032616,2673.959,2575.8936,2634.536662200928,2615.315876861572
11,2640.622,49.45811,2690.08,2591.164,2650.315860031128,2630.928280593872
12,2657.0383,48.686466,2705.7249,2608.3518,2666.580877456665,2647.495782699585
13,2672.2063,52.149323,2724.3557,2620.057,2682.427566040039,2661.985031616211
14,2689.5247,52.163387,2741.688,2637.3613,2699.7486821136476,2679.3006342926024
15,2707.4658,53.08266,2760.5486,2654.383,2717.8700218048098,2697.0616188201902
16,2726.425,52.706482,2779.1316,2673.7185,2736.7555192871096,2716.0945783691404
17,2745.07,52.282413,2797.3525,2692.7876,2755.3174214019778,2734.8227153167722
18,2762.5938,54.13067,2816.7244,2708.4631,2773.203361053467,2751.984138946533
19,2781.581,53.31006,2834.891,2728.271,2792.029826171875,2771.132283203125
20,2804.1672,54.551453,2858.7188,2749.6157,2814.8593210449217,2793.4751516113283
21,2824.9766,59.60623,2884.5828,2765.3704,2836.659383911133,2813.293741088867
22,2844.785,55.66805,2900.453,2789.117,2855.695849685669,2833.873974533081
23,2868.6008,55.253212,2923.854,2813.3477,2879.430459625244,2857.771200531006
24,2889.935,53.997665,2943.9326,2835.9375,2900.518601013184,2879.351516174316
25,2913.299,56.32894,2969.628,2856.9702,2924.339544769287,2902.258599761963
26,2936.2437,52.8158,2989.0596,2883.4277,2946.5955490875244,2925.8917555999756
27,2961.29,56.998367,3018.2883,2904.2917,2972.4617190551758,2950.1183590698242
28,2984.2798,53.708317,3037.988,2930.5715,2994.806615249634,2973.752955062866
29,3009.1228,54.771317,3063.894,2954.3516,3019.8579807739256,2998.3876246948244
30,3032.74,54.221294,3086.9612,2978.5188,3043.367363937378,3022.112616531372
31,3058.0044,53.779415,3111.7837,3004.225,3068.5451598968507,3047.4636291656493
32,3086.4832,54.312885,3140.7961,3032.1702,3097.128479812622,3075.837828781128
33,3113.792,53.355015,3167.147,3060.437,3124.249575088501,3103.334409286499
34,3142.027,55.427574,3197.4546,3086.5996,3152.890904144287,3131.163295074463
35,3168.9556,53.77935,3222.7349,3115.1763,3179.4963190612793,3158.4148137512207
36,3197.1768,53.863594,3251.0403,3143.3132,3207.7340222473144,3186.6194933776856
37,3227.3608,54.655537,3282.0164,3172.7053,3238.0733250274657,3216.6483546600343
38,3256.5127,54.88807,3311.401,3201.6245,3267.270756866455,3245.754633758545
39,3289.858,52.798176,3342.656,3237.0598,3300.2063526153565,3279.5094676971435
40,3318.6763,53.15763,3371.834,3265.5186,3329.0951651916503,3308.2573738708497
41,3349.9963,55.07009,3405.0664,3294.9263,3360.7900757751463,3339.2026000061037
42,3383.076,55.423088,3438.499,3327.6528,3393.938852996826,3372.213002471924
43,3414.5667,53.831135,3468.3977,3360.7356,3425.117552810669,3404.015747970581
44,3449.9607,54.364372,3504.325,3395.5964,3460.6161103210447,3439.3052763977053
45,3482.8022,58.098034,3540.9004,3424.704,3494.189460739136,3471.415031448364
46,3516.335,59.32942,3575.6643,3457.0056,3527.963526901245,3504.706394973755
47,3552.2024,60.382824,3612.5852,3491.8196,3564.037426071167,3540.367359085083
48,3589.265,60.58392,3649.8489,3528.681,3601.1393408050535,3577.3904443511965
49,3628.1152,63.631603,3691.7468,3564.4836,3640.5870286102295,3615.6434401397705
50,3667.2732,64.478584,3731.7517,3602.7947,3679.910995880127,3654.635390838623
51,3704.4668,68.09196,3772.5588,3636.3748,3717.812820465088,3691.120773284912
52,3748.3274,66.95688,3815.2842,3681.3706,3761.4509407958985,3735.2038443603515
53,3790.0193,70.479836,3860.499,3719.5396,3803.8333348693845,3776.2052393493655
54,3836.384,71.13218,3907.516,3765.252,3850.325940338135,3822.442126068115
55,3881.8765,73.94653,3955.823,3807.93,3896.3699853515627,3867.3829443359373
56,3925.5032,76.934685,4002.4377,3848.5686,3940.582372039795,3910.423975616455
57,3977.0059,82.32399,4059.3298,3894.682,3993.14136138916,3960.87035736084
58,4028.118,82.7807,4110.8984,3945.3372,4044.3429372558594,4011.8929025878906
59,4082.7979,86.00262,4168.8003,3996.7952,4099.654364471436,4065.9413386535643
60,4139.5093,90.294685,4229.804,4049.2146,4157.207035675049,4121.811519012451
61,4201.3154,94.30137,4295.6167,4107.014,4219.798497955322,4182.832361419678
62,4258.2563,95.37562,4353.632,4162.881,4276.949968780517,4239.562726531983
63,4326.993,97.53159,4424.525,4229.4614,4346.10935635376,4307.87697177124
64,4394.478,105.91033,4500.388,4288.568,4415.236452362061,4373.719602325439
65,4467.8857,110.29592,4578.1816,4357.59,4489.503742767334,4446.267741607666
66,4546.432,114.51923,4660.951,4431.913,4568.877898712159,4523.986359100341
67,4628.63,120.4073,4749.037,4508.2227,4652.229714172363,4605.030051452637
68,4720.5947,121.16428,4841.759,4599.4307,4744.342926177978,4696.846526947022
69,4815.3496,126.03024,4941.38,4689.3193,4840.051536987305,4790.647681762695
70,4925.2686,134.05212,5059.321,4791.2163,4951.542770996094,4898.994338378906
