timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,2492.482,41.51284,2533.9949,2450.969,2500.618450286865,2484.345416900635
1,2500.9797,41.007565,2541.9873,2459.9722,2509.017218978882,2492.942253677368
2,2507.6116,41.458427,2549.07,2466.153,2515.737424041748,2499.485720489502
3,2517.155,38.754944,2555.91,2478.4001,2524.7509982910155,2509.5590603027345
4,2525.61,40.129845,2565.74,2485.4802,2533.4755569763183,2517.7446578674317
5,2535.833,39.872517,2575.7056,2495.9604,2543.6480210723876,2528.0179945526124
6,2545.5347,40.412846,2585.9475,2505.1218,2553.455585708618,2537.613750228882
7,2556.7747,41.73042,2598.5051,2515.0442,2564.9538203582765,2548.5954960479735
8,2567.8616,42.105408,2609.967,2525.756,2576.1142321777343,2559.6089123535157
9,2583.347,43.93432,2627.2812,2539.4126,2591.9580502624513,2574.7357973937987
10,2597.0652,42.862236,2639.9275,2554.203,2605.466183807373,2588.664187286377
11,2608.8975,43.34476,2652.2422,2565.5527,2617.393034072876,2600.401887802124
12,2625.2634,44.430542,2669.6938,2580.833,2633.971813964844,2616.555041503906
13,2639.8367,43.20026,2683.0369,2596.6365,2648.3039209136964,2631.3694189300536
14,2654.95,45.285988,2700.2358,2609.664,2663.82600479126,2646.07389755249
15,2670.419,42.78951,2713.2085,2627.6294,2678.8056890411376,2662.0322015838624
16,2688.9675,44.11534,2733.0828,2644.8523,2697.6141361694336,2680.3209224243164
17,2705.3887,42.481705,2747.8704,2662.907,2713.715085998535,2697.062257751465
18,2721.9734,41.494358,2763.4678,2680.479,2730.1062828521726,2713.8404944915774
19,2734.7344,44.356537,2779.0908,2690.378,2743.4282562255858,2726.0404937744142
20,2755.2185,40.77174,2795.9902,2714.4468,2763.2097668914794,2747.2272448272706
21,2770.83,41.140736,2811.9707,2729.6895,2778.8936623077393,2762.7664939422607
22,2788.0693,40.339844,2828.4092,2747.7295,2795.9759453125,2780.1627265625
