timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,2437.2815,42.718082,2479.9995,2394.5635,2445.654238296509,2428.908749984741
1,2447.265,43.66842,2490.9333,2403.5964,2455.8239026794436,2438.7058824768064
2,2457.9897,41.605804,2499.5955,2416.384,2466.1444837646486,2449.8350084228514
3,2462.9934,43.444084,2506.4375,2419.5493,2471.5084486999513,2454.4783677062987
4,2479.5818,42.075382,2521.6572,2437.5063,2487.8285620269776,2471.3350121917724
5,2487.4414,41.515804,2528.9573,2445.9255,2495.578503890991,2479.304308609009
6,2501.2644,44.831566,2546.096,2456.4329,2510.051391204834,2492.477417388916
7,2513.3096,47.26043,2560.57,2466.049,2522.5726144714354,2504.0465261535646
8,2526.2517,41.20131,2567.4531,2485.0503,2534.327165588379,2518.176252380371
9,2540.2256,47.76476,2587.9902,2492.461,2549.587478713989,2530.863693161011
10,2552.5405,42.756668,2595.297,2509.784,2560.920834289551,2544.160220397949
11,2569.5017,44.356388,2613.8582,2525.1453,2578.195561050415,2560.807856918335
12,2582.5037,47.022514,2629.5261,2535.4812,2591.7200749206545,2573.2872492980955
13,2598.4082,47.10943,2645.5176,2551.2988,2607.641651092529,2589.174755157471
14,2614.4055,48.880978,2663.2864,2565.5247,2623.9861891937257,2604.8248459625243
15,2630.512,45.166138,2675.6782,2585.3457,2639.364525878906,2621.659399902344
16,2651.0889,45.65787,2696.7468,2605.431,2660.037809951782,2642.139924423218
17,2668.8652,49.69602,2718.5613,2619.1692,2678.6056539459228,2659.1248148040772
18,2691.9521,44.683132,2736.6353,2647.269,2700.71004234314,2683.19425453186
19,2707.7803,44.034985,2751.8152,2663.7454,2716.41113041687,2699.14941645813
20,2728.5488,44.664253,2773.2131,2683.8845,2737.303021759033,2719.794634490967
21,2749.7407,43.99753,2793.7383,2705.7432,2758.3642389068605,2741.1172064056395
22,2769.8032,46.30544,2816.1086,2723.4978,2778.8790886993406,2760.7273566131594
23,2789.6035,44.886562,2834.49,2744.717,2798.401281845093,2780.805749404907
24,2815.6943,44.851147,2860.5454,2770.8433,2824.4851606903076,2806.9035111846924
25,2839.0796,47.392723,2886.4724,2791.6868,2848.3685635681154,2829.7906161193846
26,2863.0198,45.02566,2908.0454,2817.9941,2871.8448050384523,2854.1947457427977
27,2888.1013,47.736824,2935.8381,2840.3645,2897.4577358703614,2878.7449008483886
28,2912.7512,46.94635,2959.6975,2865.805,2921.9527053222655,2903.5497360839845
29,2937.8586,45.06766,2982.9263,2892.791,2946.6919041900633,2929.0253809661867
30,2965.0422,47.43284,3012.475,2917.6094,2974.3390726623534,2955.7453999938966
31,2991.5894,47.544624,3039.134,2944.0447,3000.908101837158,2982.270609100342
32,3019.5002,47.543964,3067.0442,2971.9563,3028.818861160278,3010.181627120972
33,3048.1697,47.610203,3095.7798,3000.5596,3057.501277481079,3038.838077987671
34,3077.5728,48.87498,3126.4478,3028.6978,3087.152250167847,3067.993257644653
35,3110.0515,48.4661,3158.5176,3061.5854,3119.5508690338133,3100.5521583099367
36,3139.8337,49.03893,3188.8726,3090.795,3149.445370315552,3130.222110153198
37,3173.8887,48.131767,3222.0205,3125.7568,3183.322498260498,3164.454845489502
38,3204.6228,48.025803,3252.6487,3156.597,3214.035860046387,3195.209745422363
39,3240.1516,49.58677,3289.7383,3190.565,3249.87061807251,3230.43260458374
40,3274.1707,50.59103,3324.7617,3223.5796,3284.0864962005617,3264.2548123931883
41,3306.8247,49.830738,3356.6555,3256.994,3316.5915316925048,3297.0578823699952
42,3344.3306,50.43684,3394.7673,3293.8938,3354.216187057495,3334.444945755005
43,3383.1548,50.799217,3433.954,3332.3555,3393.1114317321776,3373.1981385803224
44,3420.9639,51.563023,3472.5269,3369.401,3431.070219619751,3410.857514755249
45,3457.403,53.754517,3511.1577,3403.6484,3467.938961425781,3446.867190917969
46,3497.232,52.925747,3550.1577,3444.3062,3507.605379989624,3486.858487197876
47,3538.411,55.161137,3593.572,3483.2498,3549.2224714508056,3527.5993058929444
48,3581.1387,55.621822,3636.7605,3525.5168,3592.040549057007,3570.236794692993
49,3623.6406,57.70185,3681.3425,3565.9387,3634.9501877746584,3612.3310622253416
50,3669.7522,58.609425,3728.3616,3611.1428,3681.2396444854735,3658.2647500457765
51,3712.9111,61.5802,3774.4912,3651.331,3724.9808520507813,3700.8414135742187
52,3761.8704,65.252594,3827.123,3696.6177,3774.6598697509767,3749.0808529052733
53,3809.7078,66.42226,3876.1301,3743.2854,3822.7265259399414,3796.6890014038086
54,3856.6409,70.99596,3927.6367,3785.645,3870.5560765991213,3842.7256616821287
55,3908.6213,73.55644,3982.1777,3835.065,3923.0384005737305,3894.2042752075195
56,3961.2568,74.21383,4035.4707,3887.043,3975.8027464294432,3946.7109254455568
57,4013.903,76.976616,4090.8796,3936.9265,4028.9904928894043,3998.8156594543457
58,4071.2217,77.94232,4149.164,3993.2793,4086.4983747558595,4055.9449846191405
59,4129.4946,82.20871,4211.703,4047.286,4145.6075360107425,4113.3817218017575
60,4189.004,88.56302,4277.567,4100.441,4206.36225793457,4171.64555456543
61,4253.195,90.29729,4343.492,4162.8975,4270.893092468262,4235.496555969238
62,4318.5244,90.824326,4409.3486,4227.7,4336.325981872558,4300.722846252442
63,4388.6016,95.33627,4483.938,4293.265,4407.2874720458985,4369.9156529541015
64,4458.4814,99.04316,4557.5244,4359.4385,4477.893904571533,4439.068986053467
65,4538.032,104.02287,4642.055,4434.0093,4558.420709655762,4517.643743469238
66,4614.395,102.850655,4717.2456,4511.5444,4634.553747833252,4594.236291229248
67,4705.087,105.82244,4810.909,4599.2646,4725.82811251831,4684.34571560669
68,4796.3755,112.941795,4909.3174,4683.4336,4818.512080169678,4774.238896392822
69,4892.9023,110.751114,5003.6533,4782.1514,4914.609562072754,4871.195125427246
70,5000.639,118.26881,5118.908,4882.37,5023.819846221923,4977.458474090577
71,5114.2485,122.57449,5236.823,4991.674,5138.273135864258,5090.223934448242
72,5238.6904,124.13609,5362.8267,5114.554,5263.021103942871,5214.359755432129
73,5375.335,128.70216,5504.037,5246.633,5400.560585021973,5350.109336853027
74,5524.074,132.29688,5656.371,5391.7773,5550.00440625,5498.14403125
75,5686.16,140.29865,5826.459,5545.8613,5713.6586906738285,5658.6616218261715
