timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,-104.34960000000001,63.10130234120104,-41.24829765879897,-167.45090234120104
1,-102.39249999999993,63.88002317508385,-38.51247682491608,-166.2725231750838
2,-103.69800000000032,67.5280460235169,-36.16995397648343,-171.2260460235172
3,-102.5360999999998,69.15304118981523,-33.38305881018458,-171.68914118981502
4,-98.48750000000018,67.38763365060062,-31.099866349399562,-165.8751336506008
5,-96.10269999999991,67.85332995124178,-28.249370048758138,-163.9560299512417
6,-93.0284999999999,70.95416466132534,-22.074335338674558,-163.98266466132523
7,-95.67669999999998,68.51777856011752,-27.158921439882462,-164.1944785601175
8,-93.79350000000022,73.39253916782248,-20.400960832177745,-167.18603916782268
9,-96.04840000000013,69.25375135483276,-26.79464864516737,-165.3021513548329
10,-95.9336000000003,70.24705255140104,-25.686547448599256,-166.18065255140135
11,-96.85449999999992,71.53212397579348,-25.322376024206434,-168.38662397579338
12,-94.3438000000001,72.30693153305597,-22.036868466944128,-166.65073153305607
13,-98.43090000000029,72.86723917885867,-25.563660821141625,-171.29813917885895
14,-96.3149000000003,74.76778039526002,-21.54711960474029,-171.08268039526033
15,-102.47850000000017,75.36156767864817,-27.116932321351996,-177.84006767864832
16,-101.14300000000003,77.80470255986825,-23.338297440131782,-178.94770255986828
17,-101.58480000000009,78.28220021584393,-23.302599784156158,-179.86700021584403
18,-105.5607,79.99245689904224,-25.56824310095776,-185.55315689904222
19,-107.89010000000007,78.41739148936742,-29.472708510632657,-186.3074914893675
20,-109.35549999999967,80.22601583160315,-29.129484168396516,-189.58151583160281
21,-108.95260000000007,83.65591419783276,-25.296685802167318,-192.60851419783285
22,-110.13549999999987,85.3984024435213,-24.73709755647856,-195.53390244352119
23,-111.69140000000016,82.48725914139624,-29.20414085860392,-194.1786591413964
24,-113.38280000000032,81.46452811794913,-31.918271882051187,-194.84732811794944
25,-113.5608000000002,82.35340745774917,-31.20739254225103,-195.91420745774937
26,-120.36400000000003,84.18146639339089,-36.18253360660914,-204.54546639339094
27,-115.9106999999999,83.77427101881804,-32.136428981181865,-199.68497101881795
28,-118.38520000000017,85.52126066722384,-32.863939332776326,-203.906460667224
29,-119.4363999999996,84.60055936207632,-34.83584063792327,-204.03695936207592
30,-116.76780000000008,87.41111386461749,-29.35668613538259,-204.17891386461758
31,-118.48469999999998,88.822766731574,-29.66193326842597,-207.30746673157398
32,-120.84159999999974,89.92340581528094,-30.9181941847188,-210.7650058152807
33,-120.13539999999966,90.79736753803749,-29.33803246196217,-210.93276753803715
34,-117.06150000000025,90.73777473326261,-26.32372526673764,-207.79927473326285
35,-121.4069999999997,93.30720754052291,-28.099792459476788,-214.7142075405226
36,-118.3469,92.24818041864457,-26.09871958135544,-210.59508041864456
37,-118.38469999999961,93.38581522379862,-24.998884776200995,-211.7705152237982
38,-119.17720000000008,95.00589354207122,-24.171306457928864,-214.1830935420713
39,-114.85300000000007,96.1378700183051,-18.71512998169497,-210.99087001830515
40,-115.70179999999982,97.88537494994898,-17.81642505005084,-213.5871749499488
41,-114.13869999999997,95.72207019370455,-18.41662980629542,-209.86077019370452
42,-109.10330000000022,99.57386705510338,-9.52943294489684,-208.6771670551036
43,-105.97820000000002,100.32203244353919,-5.656167556460829,-206.3002324435392
44,-104.88580000000002,98.96183879942119,-5.92396120057883,-203.8476387994212
45,-101.43040000000019,100.98774400776777,-0.44265599223241736,-202.41814400776798
46,-97.1541000000002,104.28549210700103,7.131392107000835,-201.43959210700123
47,-93.17140000000018,101.0006626751185,7.829262675118329,-194.1720626751187
48,-86.83560000000034,104.5569022556928,17.721302255692464,-191.39250225569316
49,-79.16820000000007,108.31323126364772,29.145031263647653,-187.48143126364778
50,-74.9085,109.12124654942684,34.21274654942684,-184.02974654942685
51,-66.48509999999987,109.59116091186598,43.10606091186611,-176.07626091186586
52,-58.51479999999992,110.51370348499819,51.998903484998266,-169.0285034849981
53,-48.61279999999988,113.05511183098113,64.44231183098125,-161.667911830981
54,-35.608799999999974,115.08074843738592,79.47194843738595,-150.6895484373859
55,-28.860099999999875,117.87826602575987,89.01816602576,-146.73836602575975
56,-10.986100000000079,120.74172098118281,109.75562098118273,-131.7278209811829
57,0.3805999999999585,122.86151144152387,123.24211144152383,-122.48091144152392
58,19.077000000000226,127.88455728411122,146.96155728411145,-108.807557284111
59,38.30959999999959,132.48125380005922,170.7908538000588,-94.17165380005963
60,57.02759999999944,132.76969103359284,189.79729103359227,-75.7420910335934
61,80.05069999999978,139.18894752265678,219.23964752265655,-59.138247522657
62,101.97339999999986,141.54425542644992,243.51765542644978,-39.570855426450066
63,129.16850000000068,147.4361290751724,276.6046290751731,-18.267629075171726
64,158.16899999999987,153.45625013265027,311.62525013265014,4.712749867349601
65,186.6800000000003,156.12463729253253,342.8046372925328,30.555362707467765
66,219.64889999999923,161.14949387400912,380.79839387400835,58.499406125990106
67,245.86599999999999,167.04822593396273,412.9142259339627,78.81777406603726
68,279.3914999999997,173.01968279462224,452.41118279462194,106.37181720537748
69,307.3694999999998,178.3963012872086,485.7658012872084,128.9731987127912
70,334.8843999999999,186.67406355734184,521.5584635573417,148.21033644265808
71,357.6360000000004,195.50356385508806,553.1395638550885,162.13243614491236
72,383.4350000000004,199.19745230633472,582.6324523063352,184.23754769366568
73,398.0809999999992,212.86873589530168,610.9497358953009,185.21226410469754
74,422.53320000000076,220.52509549757912,643.0582954975798,202.00810450242165
75,438.60599999999977,233.8324023611595,672.4384023611592,204.77359763884027
76,466.1922999999997,243.90212405045182,710.0944240504515,222.2901759495479
77,481.29549999999927,257.82547368569345,739.1209736856927,223.4700263143058
78,505.7370000000001,276.9565944433217,782.6935944433218,228.78040555667837
79,536.875,298.9424112362473,835.8174112362474,237.93258876375268
80,574.1190999999999,322.91024739081723,897.0293473908171,251.20885260918266
81,613.5395000000008,351.76857532772226,965.308075327723,261.7709246722785
82,672.1589999999997,383.753057211857,1055.9120572118568,288.4059427881426
83,737.8220000000001,428.2388654644924,1166.0608654644925,309.5831345355077
84,831.4885999999997,485.97604448848233,1317.464644488482,345.51255551151735
85,938.6080000000002,552.7405700475797,1491.3485700475799,385.8674299524205
86,1078.7020000000011,627.8391656856664,1706.5411656856677,450.8628343143347
87,1250.6929999999993,729.0468382858036,1979.7398382858028,521.6461617141957
88,1470.1890000000003,842.9270714678777,2313.116071467878,627.2619285321226
89,1708.375,993.057426947048,2701.432426947048,715.317573052952
90,1975.4899999999998,1163.7355971598788,3139.225597159879,811.754402840121
91,2281.5329999999994,1372.751745157514,3654.2847451575135,908.7812548424854
92,2619.366,1643.9143203659276,4263.280320365928,975.4516796340724
93,2978.2490000000016,1972.1796158781403,4950.4286158781415,1006.0693841218613
94,3362.2019999999993,2419.4683512853976,5781.6703512853965,942.7336487146017
95,3885.722999999998,3055.567263168044,6941.290263168043,830.1557368319541
96,4765.460000000003,4007.204107941596,8772.664107941599,758.255892058407
97,6507.290000000001,5426.734498064775,11934.024498064777,1080.555501935226
98,9231.850000000002,7570.997247898467,16802.84724789847,1660.8527521015349
