timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,-31.820999999999913,52.00928785802013,20.188287858020217,-83.83028785802004
1,-33.43229999999994,49.184161203268765,15.751861203268824,-82.6164612032687
2,-33.21640000000025,50.147980857182475,16.931580857182226,-83.36438085718272
3,-33.81009999999969,51.10957819682041,17.299478196820715,-84.9196781968201
4,-32.321699999999964,54.18603698721525,21.86433698721529,-86.50773698721522
5,-28.618999999999687,52.47762694386846,23.85862694386877,-81.09662694386815
6,-32.05520000000024,51.07241385610166,19.01721385610142,-83.1276138561019
7,-33.696699999999964,52.44411454218305,18.747414542183087,-86.14081454218302
8,-32.20250000000033,56.53300495075951,24.330504950759185,-88.73550495075983
9,-30.048099999999977,53.51928198798075,23.47118198798077,-83.56738198798072
10,-34.562700000000405,55.7463148712971,21.183614871296697,-90.3090148712975
11,-33.54419999999982,58.19983528001776,24.65563528001794,-91.74403528001758
12,-36.321500000000015,58.043610887444395,21.72211088744438,-94.36511088744442
13,-35.32440000000042,65.84449497023313,30.520094970232705,-101.16889497023355
14,-38.983000000000175,62.799136619991714,23.81613661999154,-101.78213661999189
15,-42.43870000000015,67.99765521124235,25.558955211242193,-110.4363552112425
16,-44.6284999999998,70.0242570274448,25.395757027445,-114.65275702744461
17,-46.51909999999998,69.12264736549358,22.603547365493597,-115.64174736549356
18,-50.580099999999675,71.91435579782662,21.33425579782694,-122.49445579782629
19,-54.64760000000024,69.85799851001451,15.210398510014272,-124.50559851001475
20,-55.37819999999965,71.38234093126565,16.004140931265994,-126.7605409312653
21,-53.970200000000204,74.78285816059817,20.812658160597962,-128.75305816059836
22,-55.0300000000002,78.64897041966046,23.618970419660258,-133.67897041966066
23,-60.61740000000009,75.88992038826932,15.272520388269228,-136.50732038826942
24,-57.88830000000007,76.3943204456956,18.506020445695526,-134.28262044569567
25,-57.28070000000025,75.49026360568293,18.209563605682675,-132.77096360568316
26,-60.73919999999998,78.55823633714036,17.819036337140375,-139.29743633714034
27,-59.059499999999844,78.98908092760085,19.92958092760101,-138.0485809276007
28,-60.4061999999999,78.60475016735363,18.19855016735373,-139.01095016735354
29,-56.909799999999905,78.84985165710808,21.94005165710817,-135.75965165710798
30,-55.67749999999978,80.32980649317614,24.652306493176354,-136.00730649317592
31,-55.69880000000012,82.43055787162001,26.73175787161989,-138.12935787162013
32,-56.98149999999987,80.42872775631852,23.447227756318654,-137.4102277563184
33,-50.515499999999975,83.53846894882163,33.02296894882166,-134.0539689488216
34,-47.06760000000031,81.94760704081295,34.88000704081264,-129.01520704081327
35,-47.39930000000004,82.83617555064951,35.436875550649475,-130.23547555064954
36,-40.035899999999856,84.69401327825548,44.65811327825563,-124.72991327825534
37,-36.48359999999957,83.990843906067,47.50724390606743,-120.47444390606657
38,-35.09029999999984,84.49532646881795,49.40502646881811,-119.5856264688178
39,-26.402399999999943,85.12245712521477,58.72005712521482,-111.52485712521471
40,-21.911999999999807,86.65833776530911,64.7463377653093,-108.57033776530892
41,-14.61790000000019,82.81313743008542,68.19523743008523,-97.43103743008561
42,-7.194800000000214,87.13657657107835,79.94177657107814,-94.33137657107856
43,4.464899999999943,86.32452098144189,90.78942098144184,-81.85962098144195
44,11.721700000000055,84.48902697148293,96.21072697148298,-72.76732697148287
45,20.906299999999646,86.93925776783595,107.8455577678356,-66.03295776783631
46,31.764400000000023,88.18182888353415,119.94622888353418,-56.41742888353413
47,46.23829999999998,85.05233022860985,131.2906302286098,-38.814030228609866
48,61.5002999999997,87.58024743923778,149.08054743923748,-26.079947439238083
49,72.66849999999977,89.95273029117551,162.62123029117527,-17.284230291175746
50,88.33370000000014,91.20946257373501,179.54316257373515,-2.8757625737348746
51,105.68899999999985,88.79868551287687,194.48768551287674,16.89031448712298
52,123.41269999999986,90.2825759336479,213.69527593364776,33.130124066351954
53,142.50199999999995,90.75414562677663,233.25614562677657,51.74785437322332
54,163.48350000000028,90.90904103797158,254.39254103797185,72.5744589620287
55,183.70540000000028,91.68869822602838,275.39409822602863,92.0167017739719
56,208.61059999999998,93.66641310500538,302.2770131050054,114.9441868949946
57,233.6288999999997,92.54051477097207,326.1694147709718,141.08838522902764
58,257.77160000000003,97.60049926249737,355.3720992624974,160.17110073750268
59,287.64949999999953,99.86174524469723,387.51124524469674,187.7877547553023
60,315.0495999999998,98.64503708878871,413.69463708878857,216.40456291121112
61,346.43169999999964,101.1028961591907,447.53459615919036,245.32880384080892
62,377.04320000000007,102.33272132460549,479.37592132460554,274.7104786753946
63,411.83700000000044,106.29052334473741,518.1275233447378,305.54647665526306
64,449.97999999999956,111.23537637712077,561.2153763771204,338.7446236228788
65,486.6819999999998,112.45859453449401,599.1405945344939,374.2234054655058
66,524.0248999999994,116.43921182689746,640.4641118268969,407.58568817310197
67,559.5420000000004,120.34266344052037,679.8846634405207,439.19933655948
68,599.0243,123.28752508516419,722.3118250851642,475.73677491483585
69,631.0585000000001,129.9461518217931,761.0046518217932,501.11234817820696
70,670.5829999999996,133.01172909406523,803.5947290940649,537.5712709059344
71,705.7520000000004,139.87568697611067,845.6276869761111,565.8763130238897
72,741.0005000000001,143.34812635319688,884.348626353197,597.6523736468032
73,761.6439999999993,150.40312228130182,912.0471222813012,611.2408777186974
74,794.2475000000004,151.93833735250175,946.1858373525022,642.3091626474986
75,830.5514000000003,159.2839392799344,989.8353392799347,671.2674607200659
76,857.3572999999997,167.57685488549424,1024.9341548854939,689.7804451145055
77,893.4184999999998,170.40918451502577,1063.8276845150256,723.009315484974
78,926.9366,180.52419529321298,1107.4607952932129,746.412404706787
79,958.5766000000003,190.24327072906337,1148.8198707290637,768.3333292709369
80,1000.6400999999996,197.18895355749868,1197.8290535574984,803.4511464425009
81,1040.0063,213.2321454427078,1253.2384454427079,826.7741545572921
82,1087.3662999999997,226.08168155092707,1313.4479815509267,861.2846184490726
83,1139.8266000000003,246.87260192496453,1386.6992019249649,892.9539980750358
84,1193.6489999999994,275.33354409526146,1468.982544095261,918.315455904738
85,1249.496,304.890844145361,1554.386844145361,944.6051558546392
86,1317.898000000001,348.82883531331464,1666.7268353133156,969.0691646866865
87,1395.3149999999987,412.24322009682453,1807.5582200968233,983.0717799031742
88,1460.191999999999,488.3390763414294,1948.5310763414286,971.8529236585697
89,1492.691999999999,597.4377365425843,2090.1297365425835,895.2542634574148
90,1494.6900000000005,731.76734961434,2226.4573496143403,762.9226503856605
91,1394.277,911.5867401918974,2305.8637401918977,482.6902598081026
92,1197.762999999999,1129.1283777431065,2326.8913777431053,68.6346222568925
93,822.0270000000019,1402.5977079546724,2224.6247079546742,-580.5707079546705
94,97.38100000000122,1815.106907132657,1912.4879071326582,-1717.7259071326557
95,-964.9020000000019,2399.6837491586784,1434.7817491586766,-3364.5857491586803
96,-2538.556999999997,3404.751412887843,866.1944128878458,-5943.30841288784
97,-4446.980000000003,5288.727397330856,841.7473973308524,-9735.707397330858
98,-6310.169999999998,8536.069447501066,2225.8994475010677,-14846.239447501064
