timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1896.6304,28.959867,1925.5902,1867.6705,1902.3065051193237,1890.9542370681763
1,2491.539,42.768803,2534.3079,2448.7703,2499.921747817993,2483.156377182007
2,3094.4985,72.438385,3166.937,3022.06,3108.696458618164,3080.300611694336
3,3705.3916,106.01407,3811.4058,3599.3774,3726.170359008789,3684.612844116211
4,4323.798,141.28906,4465.087,4182.509,4351.4905078125,4296.1051953125
5,4951.187,178.09563,5129.2827,4773.0913,4986.093754577637,4916.280268859863
6,5589.232,212.88834,5802.12,5376.3438,5630.958047485352,5547.505819702148
7,6239.405,249.07297,6488.4775,5990.332,6288.2230867919925,6190.5864835205075
8,6903.572,288.26697,7191.839,6615.3047,6960.0721030273435,6847.0714516601565
9,7581.4536,323.64722,7905.1006,7257.8066,7644.888467773438,7518.018758789062
10,8272.538,359.96793,8632.506,7912.5703,8343.091799438476,8201.984372436524
11,8975.815,399.18555,9375.001,8576.63,9054.055796875,8897.5750625
12,9693.629,438.641,10132.27,9254.988,9779.602540527343,9607.655271972657
13,10427.21,479.0608,10906.2705,9948.149,10521.105875976562,10333.314045898438
14,11178.8,517.1341,11695.934,10661.666,11280.158087158203,11077.441522216797
15,11944.765,559.15656,12503.921,11385.608,12054.359333251954,11835.169963623046
16,12728.947,600.6323,13329.58,12128.314,12846.671201171876,12611.223330078124
17,13532.446,641.079,14173.525,12891.367,13658.097769042968,13406.794809082032
18,14359.36,681.56726,15040.928,13677.793,14492.947534667968,14225.773168457032
19,15203.015,723.19116,15926.206,14479.823,15344.760116210937,15061.269180664063
20,16069.134,765.35376,16834.488,15303.78,16219.143125976563,15919.124452148437
21,16953.695,808.0453,17761.74,16145.65,17112.072188964845,16795.318436035155
22,17859.508,850.3886,18709.896,17009.12,18026.18398022461,17692.83164477539
23,18788.422,892.5362,19680.959,17895.885,18963.35896899414,18613.48478100586
24,19737.062,935.32227,20672.385,18801.74,19920.3856640625,19553.7393359375
25,20709.133,979.4967,21688.629,19729.637,20901.114166503907,20517.151458496093
26,21703.855,1022.8809,22726.736,20680.975,21904.34012915039,21503.37080834961
27,22722.244,1067.5049,23789.75,21654.738,22931.47509765625,22513.01318359375
28,23762.49,1113.0122,24875.502,22649.479,23980.640626953125,23544.339841796875
29,24824.965,1158.9475,25983.912,23666.018,25052.118555664063,24597.811131835937
30,25913.35,1203.6155,27116.965,24709.734,26149.258243164062,25677.440975585938
31,27026.47,1250.0312,28276.502,25776.44,27271.476828125,26781.464578125
32,28162.473,1295.8582,29458.33,26866.615,28416.460854492187,27908.484458007813
33,29324.453,1343.957,30668.41,27980.496,29587.868703125,29061.037546875
34,30506.422,1392.8115,31899.234,29113.61,30779.41293359375,30233.43081640625
35,31714.92,1437.6282,33152.547,30277.291,31996.695043945314,31433.144799804686
36,32951.848,1484.7607,34436.61,31467.086,33242.86076171875,32660.83455078125
37,34214.05,1532.3634,35746.414,32681.688,34514.394008300784,33913.707554199216
38,35504.92,1580.9703,37085.89,33923.953,35814.79206103516,35195.05168896484
39,36819.926,1628.3262,38448.25,35191.6,37139.0777109375,36500.7738515625
40,38165.203,1677.8918,39843.094,36487.312,38494.06992675781,37836.33632324219
41,39541.523,1726.3276,41267.85,37815.195,39879.88365429688,39203.16322070312
42,40943.168,1775.7043,42718.87,39167.465,41291.206020507816,40595.129916992184
43,42374.805,1823.4957,44198.3,40551.31,42732.20985009766,42017.39952490234
