timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1913.3795,22.516438,1935.896,1890.863,1917.7927383575438,1908.9662948455812
1,2463.2168,46.56666,2509.7834,2416.6501,2472.3438625946046,2454.0897311553954
2,3023.1448,87.16034,3110.3052,2935.9844,3040.228201904297,3006.061348876953
3,3588.4226,133.15332,3721.576,3455.2693,3614.520658203125,3562.324556640625
4,4161.5737,180.83842,4342.412,3980.7354,4197.0180617065425,4126.1293992309575
5,4746.898,226.95044,4973.8486,4519.9473,4791.380235351562,4702.415663085938
6,5342.7017,273.06458,5615.766,5069.637,5396.222316894531,5289.181003417969
7,5950.882,319.76514,6270.647,5631.1167,6013.555802734375,5888.207869140625
8,6569.41,368.2653,6937.6753,6201.145,6641.5901529541015,6497.2301595458985
9,7200.1655,418.51685,7618.6826,6781.6484,7282.194829101562,7118.136225585938
10,7843.502,469.57846,8313.08,7373.9233,7935.539331420899,7751.464574829101
11,8500.8955,520.7181,9021.613,7980.1772,8602.956251220703,8398.834764404297
12,9173.823,573.2727,9747.096,8600.551,9286.184692382812,9061.461791992188
13,9861.272,626.0963,10487.369,9235.176,9983.987338378905,9738.557583496095
14,10565.549,679.71075,11245.26,9885.838,10698.772135986328,10432.325520263672
15,11287.483,731.4968,12018.98,10555.986,11430.856776367187,11144.110020507813
16,12022.843,785.39575,12808.238,11237.447,12176.780340820313,11868.905206054687
17,12773.018,842.93835,13615.956,11930.079,12938.23349560547,12607.80166064453
18,13541.588,900.4892,14442.077,12641.099,13718.083773193359,13365.092008056641
19,14327.946,957.34827,15285.295,13370.598,14515.586549316406,14140.306028808594
20,15131.884,1014.3117,16146.195,14117.572,15330.688883544923,14933.078694580077
21,15953.251,1073.3837,17026.635,14879.867,16163.63417529297,15742.86777783203
22,16795.924,1129.7633,17925.688,15666.16,17017.357436035156,16574.490220214844
23,17655.98,1186.5431,18842.523,16469.438,17888.54291455078,17423.41802294922
24,18536.613,1244.0352,19780.648,17292.578,18780.444171875,18292.782390625
25,19437.207,1300.6366,20737.844,18136.57,19692.13180419922,19182.28225830078
26,20355.42,1356.1945,21711.615,18999.225,20621.23403564453,20089.60580810547
27,21296.912,1412.2607,22709.172,19884.652,21573.71521484375,21020.10900390625
28,22258.484,1468.3049,23726.79,20790.18,22546.272141601563,21970.696608398437
29,23242.055,1523.5468,24765.602,21718.508,23540.669851074217,22943.439523925783
30,24246.1,1577.8278,25823.928,22668.271,24555.353850097657,23936.845368652343
31,25274.148,1633.3407,26907.488,23640.809,25594.28321435547,24954.01366064453
32,26324.152,1688.5796,28012.732,24635.572,26655.113943359374,25993.190744140626
33,27395.953,1743.0194,29138.973,25652.934,27737.58492919922,27054.32132080078
34,28492.178,1797.7764,30289.953,26694.402,28844.54190234375,28139.81356640625
35,29612.438,1855.1938,31467.63,27757.244,29976.055494140626,29248.819505859374
36,30757.37,1911.7642,32669.133,28845.605,31132.074916015627,30382.663365234373
37,31927.477,1967.9991,33895.477,29959.477,32313.204395019533,31541.748729980467
38,33122.227,2022.7815,35145.008,31099.445,33518.69173535156,32725.761389648436
39,34344.63,2077.0125,36421.64,32267.617,34751.72334667969,33937.53446582031
40,35593.484,2132.515,37726.0,33460.97,36011.457293945314,35175.511456054686
41,36867.26,2186.4746,39053.734,34680.79,37295.8107421875,36438.7126953125
42,38169.543,2239.2273,40408.77,35930.316,38608.43151855469,37730.65441894531
43,39501.33,2293.8274,41795.156,37207.5,39950.91829394531,39051.73795605469
44,40863.734,2346.982,43210.715,38516.754,41323.742833984375,40403.725916015625
45,42252.504,2398.3433,44650.848,39854.16,42722.57918554688,41782.42862695312
46,43675.05,2447.4595,46122.51,41227.59,44154.75283789063,43195.34872460937
47,45127.73,2496.837,47624.566,42630.895,45617.11050390625,44638.35043359375
48,46610.703,2545.6477,49156.35,44065.055,47109.65007519531,46111.75617480469
49,48127.52,2595.523,50723.043,45531.996,48636.242029296875,47618.797033203125
50,49680.715,2642.5713,52323.285,47038.145,50198.65881640625,49162.77087109375
51,51267.02,2689.3625,53956.383,48577.656,51794.134590820315,50739.904471679685
52,52893.12,2736.625,55629.746,50156.496,53429.49959375,52356.74259375
53,54555.984,2782.916,57338.9,51773.07,55101.4359140625,54010.5328359375
54,56259.29,2826.1738,59085.46,53433.117,56813.2191328125,55705.3589921875
55,58003.613,2870.0122,60873.625,55133.6,58566.135673828125,57441.090888671875
56,59789.14,2910.6453,62699.785,56878.496,60359.62709667969,59218.65415332031
57,61619.35,2953.3596,64572.71,58665.992,62198.210047851564,61040.493077148436
58,63492.48,2999.735,66492.22,60492.746,64080.42854980469,62904.53238769531
59,65416.59,3044.783,68461.375,62371.81,66013.36730371094,64819.81238378906
60,67386.95,3088.831,70475.78,64298.12,67992.36401171875,66781.54223828125
61,69409.92,3134.7852,72544.7,66275.14,70024.339765625,68795.503984375
62,71486.4,3180.7427,74667.14,68305.66,72109.82400195312,70862.97287304688
63,73619.38,3227.416,76846.8,70391.97,74251.9563515625,72986.8092734375
64,75811.59,3279.029,79090.625,72532.56,76454.28344433593,75168.90405566407
65,78064.48,3326.2942,81390.77,74738.18,78716.43022363281,77412.52290136719
66,80383.97,3376.0442,83760.016,77007.92,81045.67341113281,79722.26408886719
67,82772.91,3427.9705,86200.875,79344.94,83444.78845996094,82101.02404003906
68,85236.68,3481.8418,88718.52,81754.836,85919.1206796875,84554.2386953125
69,87778.56,3537.816,91316.375,84240.75,88471.97441992187,87085.15058007813
70,90406.0,3603.26,94009.26,86802.74,91112.23896191406,89699.76103808594
71,93125.95,3670.1204,96796.07,89455.836,93845.29671582031,92406.60953417969
72,95950.61,3738.3855,99688.99,92212.23,96683.33293261718,95217.88581738282
73,98878.23,3809.9963,102688.23,95068.23,99624.98584472656,98131.46728027344
74,101928.22,3878.95,105807.17,98049.266,102688.49294042969,101167.94455957031
75,105103.78,3958.769,109062.55,101145.016,105879.69998242188,104327.86251757812
76,108417.22,4046.6672,112463.88,104370.555,109210.36552832031,107624.07197167969
77,111882.05,4140.5923,116022.64,107741.45,112693.60296289063,111070.49078710937
78,115509.89,4235.6655,119745.555,111274.23,116340.08106835937,114679.70018164063
79,119315.34,4347.5874,123662.93,114967.76,120167.47088085937,118463.21661914063
80,123317.05,4464.532,127781.58,118852.516,124192.09519140625,122441.99855859375
81,127537.0,4594.5503,132131.55,122942.45,128437.53185742187,126636.46814257813
82,131993.38,4738.9214,136732.3,127254.45,132922.20359179686,131064.54640820312
83,136710.2,4898.7363,141608.94,131811.47,137670.3554453125,135750.0508046875
84,141721.94,5080.804,146802.73,136641.14,142717.7751230469,140726.0998769531
85,147060.62,5287.7095,152348.33,141772.92,148097.01605664063,146024.23394335937
86,152774.23,5523.42,158297.66,147250.81,153856.8246796875,151691.6440703125
87,158922.27,5792.859,164715.12,153129.4,160057.66596679686,157786.86528320314
88,165551.66,6104.9316,171656.6,159446.72,166748.2228515625,164355.0896484375
89,172761.19,6487.9336,179249.12,166273.25,174032.822484375,171489.552515625
90,180627.95,6948.299,187576.25,173679.66,181989.8196953125,179266.0865546875
91,189299.27,7525.4062,196824.67,181773.86,190774.24525,187824.286
92,198946.02,8251.556,207197.58,190694.45,200563.32053515624,197328.71071484376
93,209796.55,9173.28,218969.83,200623.27,211594.50980859375,207998.58394140625
94,222196.05,10386.228,232582.28,211809.81,224231.74747265625,220160.34627734375
95,236607.58,11992.433,248600.02,224615.14,238958.09491796876,234257.06133203124
96,253643.38,14201.386,267844.75,239441.98,256426.84660546875,250859.90339453125
97,274058.56,17356.418,291414.97,256702.14,277460.420421875,270656.704578125
98,298585.4,22095.896,320681.3,276489.5,302916.2019609375,294254.6105390625
99,327777.56,29172.316,356949.88,298605.25,333495.336515625,322059.788484375
