timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1629.9855,19.486124,1649.4716,1610.4994,1633.804753944397,1626.166193321228
1,2372.4592,35.190544,2407.6497,2337.2688,2379.356575164795,2365.561881866455
2,3125.586,76.86652,3202.4524,3048.7195,3140.6517761535642,3110.5200988464358
3,3888.839,120.62227,4009.4614,3768.2168,3912.4810759887696,3865.1971466674804
4,4661.4727,168.08643,4829.559,4493.386,4694.417595703125,4628.527716796875
5,5445.1294,213.1308,5658.2603,5231.9985,5486.90303100586,5403.35575805664
6,6241.5977,258.52875,6500.1265,5983.069,6292.2692907714845,6190.9260217285155
7,7050.5757,305.66,7356.236,6744.9155,7110.485044311524,6990.666322875976
8,7872.076,352.8961,8224.973,7519.18,7941.243805053711,7802.908538696289
9,8706.179,401.08096,9107.26,8305.098,8784.790579711915,8627.566842163085
10,9553.815,445.4576,9999.273,9108.357,9641.125121459962,9466.505737915038
11,10414.305,495.73984,10910.045,9918.564,10511.46969567871,10317.13967932129
12,11289.43,545.27875,11834.708,10744.151,11396.304322021484,11182.555052978516
13,12179.482,595.50507,12774.987,11583.978,12296.201414794921,12062.763428955079
14,13083.986,644.4561,13728.442,12439.53,13210.299726806641,12957.672929443359
15,14001.6875,696.3443,14698.032,13305.343,14138.170982666015,13865.204017333985
16,14936.626,748.8645,15685.49,14187.762,15083.403418945312,14789.848534179688
17,15887.826,801.8551,16689.682,15085.971,16044.989771972656,15730.662571777344
18,16854.965,855.02515,17709.99,15999.939,17022.549772460938,16687.379915039062
19,17840.38,911.66,18752.041,16928.72,18019.066214111328,17661.695504638672
20,18844.129,969.263,19813.393,17874.865,19034.104454345703,18654.153358154297
21,19866.107,1025.0334,20891.14,18841.074,20067.013977539063,19665.200866210937
22,20908.4,1081.752,21990.152,19826.648,21120.4237734375,20696.3770078125
23,21970.385,1141.8822,23112.268,20828.502,22194.193677246094,21746.575854003906
24,23053.914,1201.7153,24255.629,21852.2,23289.450267578126,22818.377857421874
25,24159.977,1261.2496,25421.227,22898.727,24407.181490722658,23912.771634277342
26,25287.72,1321.8411,26609.562,23965.879,25546.801551757813,25028.639854492187
27,26438.9,1385.2648,27824.166,25053.635,26710.412285644532,26167.388495605468
28,27615.08,1446.9099,29061.99,26168.17,27898.67442089844,27331.48573535156
29,28813.95,1510.0225,30323.973,27303.926,29109.91362109375,28517.98481640625
30,30040.195,1570.0286,31610.225,28470.166,30347.920911132813,29732.469713867187
31,31291.24,1633.5013,32924.742,29657.738,31611.406497558593,30971.073971191407
32,32568.473,1696.519,34264.992,30871.953,32900.990388671875,32235.954923828125
33,33873.14,1760.4529,35633.594,32112.688,34218.18938964844,33528.09186035156
34,35205.055,1826.71,37031.766,33378.344,35563.08983984375,34847.01953515625
35,36566.477,1890.0839,38456.56,34676.395,36936.93299951172,36196.02012548828
36,37957.367,1956.0873,39913.453,36001.28,38340.760294433596,37573.974080566404
37,39378.734,2021.11,41399.844,37357.625,39774.8719321289,38982.5968178711
38,40831.676,2086.8716,42918.547,38744.805,41240.702611328124,40422.648951171876
39,42316.03,2153.513,44469.543,40162.52,42738.11978613281,41893.94271386719
40,43836.145,2217.4402,46053.586,41618.703,44270.76280761719,43401.52625488281
41,45391.906,2279.7998,47671.707,43112.105,45838.74701171875,44945.06548828125
42,46982.19,2343.931,49326.12,44638.26,47441.60186425781,46522.78094824219
43,48609.52,2408.1243,51017.645,46201.395,49081.51188769531,48137.52717480469
44,50274.535,2473.7234,52748.258,47800.812,50759.384940429685,49789.685372070315
45,51980.72,2536.67,54517.39,49444.047,52477.9060546875,51483.5314453125
