timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1613263.0,396007.03,2009270.0,1217256.0,1637807.770088553,1588718.229911447
1,1613275.1,396005.97,2009281.1,1217269.1,1637819.8292341207,1588730.4207658793
2,1613285.9,396003.75,2009289.6,1217282.1,1637830.4417145709,1588741.3082854291
3,1613301.4,396000.03,2009301.4,1217301.4,1637845.711224058,1588757.038775942
4,1613311.9,395997.8,2009309.8,1217314.0,1637856.0737045081,1588767.6762954919
5,1613326.2,395997.06,2009323.2,1217329.2,1637870.4022190266,1588782.0977809734
6,1613339.9,395994.88,2009334.8,1217345.0,1637883.8916363718,1588795.8583636282
7,1613355.0,395992.5,2009347.5,1217362.5,1637898.869432347,1588811.130567653
8,1613368.9,395990.2,2009359.0,1217378.8,1637912.6011021119,1588825.1488978881
9,1613384.1,395987.9,2009372.0,1217396.2,1637927.7097087721,1588840.5402912279
10,1613397.9,395986.34,2009384.2,1217411.5,1637941.3628640187,1588854.3871359813
11,1613412.9,395984.3,2009397.2,1217428.5,1637956.2369658393,1588869.5130341607
12,1613429.6,395983.7,2009413.2,1217446.0,1637972.948227938,1588886.301772062
13,1613446.4,395981.4,2009427.8,1217465.0,1637989.556834598,1588903.193165402
14,1613461.8,395979.72,2009441.5,1217482.0,1638004.8272422645,1588918.6727577355
15,1613479.6,395976.97,2009456.6,1217502.6,1638022.5317954987,1588936.7182045013
16,1613497.6,395975.25,2009472.9,1217522.4,1638040.42526627,1588954.82473373
17,1613516.5,395972.25,2009488.8,1217544.2,1638059.1143243436,1588973.8856756564
18,1613535.4,395970.75,2009506.1,1217564.6,1638077.8963533803,1588992.8536466197
19,1613554.5,395966.53,2009521.0,1217588.0,1638096.7598725462,1589012.2401274538
20,1613576.5,395962.38,2009538.9,1217614.1,1638118.5022655025,1589034.4977344975
21,1613598.5,395958.53,2009557.0,1217640.0,1638140.2640274093,1589056.7359725907
22,1613620.5,395956.06,2009576.5,1217664.5,1638162.1110126988,1589078.8889873012
23,1613645.6,395952.56,2009598.2,1217693.0,1638187.0190804515,1589104.2309195485
24,1613671.5,395948.75,2009620.2,1217722.8,1638212.6577792533,1589130.3422207467
25,1613695.6,395944.56,2009640.2,1217751.0,1638236.5232353143,1589154.7267646857
26,1613721.0,395942.0,2009663.0,1217779.0,1638261.739409919,1589180.260590081
27,1613750.9,395939.56,2009690.5,1217811.2,1638291.4633321036,1589210.2866678964
28,1613779.4,395936.4,2009715.8,1217843.0,1638319.7677057018,1589238.9822942982
29,1613808.4,395933.84,2009742.2,1217874.5,1638348.6088803064,1589268.1411196936
30,1613840.6,395931.2,2009771.8,1217909.5,1638380.6942442257,1589300.5557557743
31,1613873.5,395928.66,2009802.1,1217944.9,1638413.4123557252,1589333.5876442748
32,1613907.4,395926.0,2009833.4,1217981.4,1638447.1227196446,1589367.6272803554
33,1613939.5,395921.66,2009861.1,1218017.9,1638478.9784912304,1589400.0215087696
34,1613971.0,395920.06,2009891.0,1218051.0,1638510.3797095818,1589431.6202904182
35,1614007.9,395916.94,2009924.8,1218091.0,1638547.061020075,1589468.688979925
36,1614042.8,395914.5,2009957.2,1218128.2,1638581.78494226,1589503.71505774
37,1614078.0,395911.44,2009989.5,1218166.5,1638616.8451265434,1589539.1548734566
38,1614112.1,395907.94,2010020.0,1218204.2,1638650.753194296,1589573.496805704
39,1614148.9,395904.7,2010053.5,1218244.2,1638687.301757209,1589610.448242791
40,1614188.2,395900.97,2010089.2,1218287.2,1638726.446266696,1589650.053733304
41,1614224.6,395898.25,2010122.9,1218326.4,1638762.6527568253,1589686.5972431747
42,1614263.9,395895.88,2010159.8,1218368.0,1638801.7555528001,1589725.9944471999
