timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1758649.9,442101.0,2200751.0,1316548.9,1786051.5788704269,1731248.1711295731
1,1758660.5,442099.38,2200760.0,1316561.1,1786062.1031518832,1731258.8968481168
2,1758671.5,442099.38,2200771.0,1316572.1,1786073.1031518832,1731269.8968481168
3,1758681.2,442099.75,2200781.0,1316581.5,1786082.8763946241,1731279.6236053759
4,1758691.6,442099.6,2200791.2,1316592.0,1786093.2417101488,1731290.0082898512
5,1758703.2,442099.84,2200803.0,1316603.4,1786104.8822053093,1731301.6177946907
6,1758715.0,442098.7,2200813.8,1316616.2,1786116.5605401918,1731313.4394598082
7,1758727.9,442098.8,2200826.8,1316629.0,1786129.4432877721,1731326.3067122279
8,1758740.1,442098.56,2200838.8,1316641.5,1786141.6777926115,1731338.5722073885
9,1758754.1,442097.38,2200851.5,1316656.8,1786155.604190599,1731352.645809401
10,1758767.1,442097.4,2200864.5,1316669.8,1786168.606127494,1731365.643872506
11,1758780.8,442098.16,2200879.0,1316682.6,1786182.2776129758,1731379.2223870242
12,1758793.2,442096.22,2200889.5,1316697.0,1786194.6575254817,1731391.8424745183
13,1758806.6,442094.6,2200901.2,1316712.0,1786207.931806938,1731405.318193062
14,1758821.4,442093.06,2200914.5,1316728.2,1786222.5868990798,1731420.1631009202
15,1758835.6,442090.72,2200926.2,1316744.9,1786236.6916319497,1731434.5583680503
16,1758850.9,442090.03,2200941.0,1316760.9,1786251.8990202583,1731449.8509797417
17,1758867.8,442087.88,2200955.5,1316779.9,1786268.6403744987,1731466.8596255013
18,1758882.0,442084.84,2200966.8,1316797.1,1786282.7024956772,1731481.2975043228
19,1758899.5,442083.66,2200983.2,1316815.9,1786300.1288936646,1731498.8711063354
20,1758919.4,442080.0,2200999.5,1316839.4,1786319.7772769418,1731518.9727230582
21,1758937.0,442076.9,2201014.0,1316860.1,1786337.2105243301,1731536.7894756699
22,1758956.1,442073.47,2201029.5,1316882.6,1786356.122465873,1731556.127534127
23,1758976.5,442071.0,2201047.5,1316905.5,1786376.3444511625,1731576.6555488375
24,1758999.1,442066.2,2201065.2,1316933.0,1786398.6711693222,1731599.5788306778
25,1759019.5,442062.53,2201082.0,1316957.0,1786418.8195525995,1731620.1804474005
26,1759044.6,442058.34,2201103.0,1316986.2,1786443.6850086604,1731645.5649913396
27,1759070.9,442055.06,2201126.0,1317015.8,1786469.7316346786,1731672.0183653214
28,1759097.2,442050.75,2201148.0,1317046.5,1786495.8393431592,1731698.6606568408
29,1759125.4,442046.66,2201172.0,1317078.8,1786523.7106099054,1731727.0393900946
30,1759152.0,442042.47,2201194.5,1317109.5,1786550.0760659666,1731753.9239340334
31,1759183.5,442038.28,2201221.8,1317145.2,1786581.3165220276,1731785.6834779724
32,1759212.9,442034.72,2201247.5,1317178.1,1786610.47071599,1731815.27928401
33,1759244.0,442030.22,2201274.2,1317213.8,1786641.3168031003,1731846.6831968997
34,1759275.0,442026.84,2201301.8,1317248.1,1786672.1076184332,1731877.8923815668
35,1759309.1,442022.47,2201331.5,1317286.6,1786705.9614531237,1731912.2885468763
36,1759340.0,442016.4,2201356.5,1317323.6,1786736.4606954807,1731943.5393045193
37,1759375.9,442012.8,2201388.8,1317363.0,1786772.112952548,1731979.637047452
38,1759410.5,442007.47,2201418.0,1317403.0,1786806.4067434918,1732014.5932565082
39,1759442.9,442003.38,2201446.2,1317439.5,1786838.528010238,1732047.221989762
40,1759480.8,441996.94,2201477.8,1317483.8,1786876.004009854,1732085.495990146
41,1759519.2,441991.97,2201511.2,1317527.2,1786914.1960435386,1732124.3039564614
42,1759555.2,441985.25,2201540.5,1317570.0,1786949.779611099,1732160.720388901
43,1759593.6,441980.44,2201574.0,1317613.2,1786987.8563292588,1732199.3936707412
44,1759627.9,441976.2,2201604.0,1317651.8,1787021.8429115298,1732233.9070884702
45,1759665.5,441970.94,2201636.5,1317694.5,1787059.1425131585,1732271.8574868415
46,1759708.2,441967.16,2201675.5,1317741.1,1787101.6581488554,1732314.8418511446
47,1759744.8,441962.25,2201707.0,1317782.5,1787137.85405633,1732351.64594367
48,1759785.5,441958.66,2201744.2,1317826.9,1787178.3813133973,1732392.6186866027
49,1759824.5,441953.0,2201777.5,1317871.5,1787217.0307353903,1732431.9692646097
50,1759867.5,441946.66,2201814.2,1317920.9,1787259.6375456916,1732475.3624543084
51,1759908.6,441941.66,2201850.2,1317967.0,1787300.4526424808,1732516.7973575192
52,1759951.6,441937.06,2201888.8,1318014.5,1787343.167918906,1732560.082081094
53,1759993.9,441933.47,2201927.2,1318060.4,1787385.1951759735,1732602.5548240265
54,1760037.4,441927.94,2201965.2,1318109.5,1787428.3523455465,1732646.3976544535
55,1760084.6,441921.34,2202006.0,1318163.2,1787475.1936606874,1732694.0563393126
56,1760130.9,441918.6,2202049.5,1318212.2,1787521.2732139216,1732740.4767860784
57,1760179.0,441911.97,2202091.0,1318267.0,1787568.9875921675,1732789.0124078325
58,1760225.5,441907.72,2202133.2,1318317.8,1787615.2241744383,1732835.7758255617
59,1760272.9,441903.62,2202176.5,1318369.2,1787662.3454411845,1732883.4045588155
60,1760322.8,441901.97,2202224.8,1318420.8,1787712.117785746,1732933.382214254
61,1760374.1,441895.16,2202269.2,1318479.0,1787763.0705426214,1732985.1794573786
62,1760427.4,441891.56,2202319.0,1318535.8,1787816.0977996888,1733038.6522003112
63,1760482.1,441888.94,2202371.0,1318593.2,1787870.685100503,1733093.564899497
64,1760538.0,441883.4,2202421.5,1318654.6,1787926.2172700763,1733149.7827299237
65,1760599.9,441880.2,2202480.0,1318719.8,1787987.8927698843,1733211.8572301157
66,1760663.0,441875.62,2202538.5,1318787.4,1788050.7349832046,1733275.2650167954
67,1760728.8,441869.97,2202598.8,1318858.8,1788116.1344051976,1733341.3655948024
68,1760796.2,441867.62,2202664.0,1318928.6,1788183.4891380675,1733409.0108619325
69,1760867.8,441864.2,2202732.0,1319003.5,1788254.7760796102,1733480.7239203898
70,1760944.2,441858.72,2202803.0,1319085.5,1788330.9371229734,1733557.5628770266
71,1761028.2,441848.38,2202876.5,1319179.9,1788414.2960107063,1733642.2039892937
72,1761118.0,441837.97,2202956.0,1319280.0,1788503.4010246492,1733732.5989753508
73,1761216.6,441828.4,2203045.0,1319388.2,1788601.4333347585,1733831.8166652415
74,1761321.8,441822.34,2203144.0,1319499.4,1788706.1825771157,1733937.3174228843
75,1761432.5,441820.75,2203253.2,1319611.8,1788816.8337954672,1734048.1662045328
76,1761547.4,441820.0,2203367.5,1319727.4,1788931.6623099856,1734163.0876900144
77,1761677.9,441812.1,2203490.0,1319865.8,1789061.6722755337,1734294.0777244663
78,1761812.5,441809.84,2203622.2,1320002.6,1789196.157819089,1734428.842180911
79,1761957.8,441812.66,2203770.5,1320145.1,1789341.582139645,1734573.917860355
80,1762115.2,441808.16,2203923.5,1320307.1,1789498.8032267552,1734731.6967732448
81,1762287.6,441802.9,2204090.5,1320484.8,1789670.8528283841,1734904.3971716159
82,1762465.9,441801.44,2204267.2,1320664.5,1789849.011794316,1735082.738205684
83,1762660.5,441798.06,2204458.5,1320862.5,1790043.4276096488,1735277.5723903512
84,1762865.8,441798.78,2204664.5,1321067.0,1790248.7221582353,1735482.7778417647
85,1763082.5,441798.9,2204881.5,1321283.6,1790465.4799058156,1735699.5200941844
86,1763315.4,441806.28,2205121.8,1321509.1,1790698.8120130512,1735931.9379869488
87,1763571.2,441811.7,2205383.0,1321759.5,1790955.022095898,1736187.477904102
88,1763861.2,441816.34,2205677.5,1322044.9,1791245.3106932628,1736477.1893067372
89,1764172.9,441825.56,2205998.5,1322347.2,1791557.5070773074,1736788.2429226926
90,1764510.6,441832.47,2206343.0,1322678.1,1791895.6851311172,1737125.5648688828
91,1764890.0,441832.38,2206722.5,1323057.6,1792275.054320432,1737504.945679568
92,1765316.6,441842.38,2207159.0,1323474.2,1792702.2991268535,1737930.9508731465
93,1765803.6,441846.5,2207650.0,1323957.1,1793189.5547970023,1738417.6952029977
94,1766381.1,441852.84,2208234.0,1324528.2,1793767.4479867008,1738994.8020132992
95,1767063.1,441849.1,2208912.2,1325214.0,1794449.2155592928,1739677.0344407072
96,1767921.2,441855.88,2209777.0,1326065.4,1795307.7608655223,1740534.7391344777
97,1768976.5,441832.47,2210809.0,1327144.0,1796361.5601311172,1741591.4398688828
98,1770462.6,441799.12,2212261.8,1328663.5,1797845.618464081,1743079.631535919
99,1773001.4,441710.97,2214712.2,1331290.4,1800378.9044830974,1745623.8455169026
