timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1846.566,21.79179,1868.3578,1824.7743,1850.8372308807373,1842.2948491973877
1,2399.2363,42.288307,2441.5247,2356.948,2407.5248363342284,2390.9478199157716
2,2956.4177,69.40249,3025.8203,2887.0151,2970.0206123962403,2942.8148368225097
3,3527.6897,98.46689,3626.1565,3429.223,3546.989207397461,3508.390187133789
4,4107.278,127.87011,4235.148,3979.4077,4132.340373504639,4082.2152905578614
5,4699.4854,155.19328,4854.6787,4544.292,4729.903235046387,4669.067468078613
6,5302.348,184.64754,5486.9956,5117.7007,5338.539061828613,5266.157227233887
7,5917.135,211.82549,6128.9604,5705.309,5958.652560729981,5875.616970520019
8,6545.094,241.65102,6786.745,6303.4434,6592.457837463379,6497.730639099121
9,7184.6577,273.96896,7458.6265,6910.689,7238.355631713867,7130.959797973633
10,7838.035,306.37677,8144.412,7531.658,7898.085003173828,7777.985309326172
11,8506.806,339.4644,8846.2705,8167.3413,8573.34068371582,8440.27064440918
12,9190.587,373.6377,9564.225,8816.949,9263.81990234375,9117.35392578125
13,9891.306,408.442,10299.748,9482.863,9971.360293334961,9811.251034790039
14,10608.906,441.39316,11050.3,10167.513,10695.419308959961,10522.393191040039
15,11343.38,476.20502,11819.585,10867.175,11436.71606616211,11250.04369946289
16,12094.925,510.15848,12605.083,11584.767,12194.915866333007,11994.933743041993
17,12865.07,544.9304,13410.001,12320.14,12971.876674804687,12758.263950195313
18,13654.278,581.9922,14236.2705,13072.286,13768.3487890625,13540.2078515625
19,14464.575,615.42017,15079.995,13849.155,14585.197547851563,14343.952842773437
20,15296.236,650.1925,15946.429,14646.044,15423.674059082032,15168.798597167968
21,16148.307,687.7695,16836.076,15460.537,16283.10945678711,16013.50382446289
22,17023.824,724.8357,17748.66,16298.988,17165.892014648438,16881.756422851562
23,17922.037,759.8797,18681.916,17162.158,18070.97353051758,17773.10068823242
24,18840.508,796.28894,19636.797,18044.219,18996.58044482422,18684.43518017578
25,19781.766,832.86865,20614.635,18948.896,19945.007880859375,19618.523369140625
26,20744.682,869.7732,21614.455,19874.908,20915.157186523436,20574.206094726564
27,21734.627,906.98175,22641.61,20827.645,21912.395376220702,21556.858530029298
28,22749.346,943.13947,23692.484,21806.207,22934.201038330077,22564.490367919923
29,23786.217,979.4291,24765.646,22806.787,23978.184895996095,23594.248697753905
30,24846.787,1015.43475,25862.223,23831.352,25045.812321044923,24647.761897705077
31,25931.605,1052.7766,26984.383,24878.828,26137.949684570314,25725.261252929686
32,27042.617,1087.5369,28130.154,25955.08,27255.77441308594,26829.45996191406
33,28178.465,1123.0465,29301.512,27055.418,28398.581959472656,27958.347728027344
34,29341.633,1158.1584,30499.791,28183.475,29568.631868164062,29114.633756835938
