timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,565606.06,225049.12,790655.2,340556.94,579554.7517803876,551657.3732196124
1,565615.06,225061.19,790676.25,340553.88,579564.4994218835,551665.6255781165
2,565623.06,225080.58,790703.6,340542.5,579573.7012652725,551672.4237347275
3,565634.56,225088.6,790723.1,340545.97,579585.698078857,551683.426921143
4,565650.75,225099.27,790750.0,340551.5,579602.5470285224,551698.9529714776
5,565658.3,225111.45,790769.75,340546.88,579610.8649175984,551705.7600824016
6,565673.94,225125.53,790799.5,340548.4,579627.3624888262,551720.5125111738
7,565687.75,225137.9,790825.6,340549.84,579641.9419992726,551733.5580007274
8,565696.56,225153.6,790850.1,340542.97,579651.7268205961,551741.3981794039
9,565703.9,225171.3,790875.2,340532.56,579660.1365716516,551747.6134283484
10,565714.25,225188.86,790903.1,340525.38,579671.6001066791,551756.8998933209
11,565717.94,225203.22,790921.1,340514.72,579676.1776099623,551759.6973900377
12,565720.8,225209.39,790930.2,340511.44,579679.435146738,551762.189853262
13,565722.25,225220.19,790942.44,340502.06,579681.5418439836,551762.9581560164
14,565722.3,225224.42,790946.75,340497.88,579681.8667932651,551762.7582067349
15,565705.7,225245.03,790950.75,340460.66,579666.5191755617,551744.8558244383
16,565691.4,225253.19,790944.56,340438.2,579652.7122051741,551730.0377948259
17,565671.8,225261.9,790933.75,340409.9,579633.6900988979,551709.9349011021
18,565652.1,225265.92,790918.06,340386.2,579614.2514899139,551689.9985100861
19,565628.8,225269.62,790898.44,340359.2,579591.1685119794,551666.4564880206
20,565602.9,225260.03,790862.9,340342.84,579564.6363851938,551641.1136148062
21,565576.94,225259.4,790836.4,340317.53,579538.6601472925,551615.2148527075
22,565555.0,225258.66,790813.6,340296.34,579516.6761618109,551593.3238381891
23,565529.6,225256.36,790786.0,340273.25,579491.1588000235,551568.0911999765
24,565508.6,225254.3,790762.94,340254.3,579470.030964949,551547.219035051
25,565493.2,225252.42,790745.6,340240.75,579454.477251245,551531.897748755
26,565485.4,225253.53,790738.9,340231.84,579446.73351102,551524.01648898
27,565476.75,225252.88,790729.6,340223.88,579438.0678362235,551515.4321637765
28,565474.3,225247.84,790722.1,340226.47,579435.3184961177,551513.3065038823
29,565469.75,225239.66,790709.4,340230.1,579430.2485296102,551509.2514703898
30,565463.9,225237.33,790701.2,340226.56,579424.2292309278,551503.5207690722
31,565462.25,225230.62,790692.9,340231.62,579422.188766936,551502.311233064
32,565463.4,225223.39,790686.75,340240.0,579422.865375728,551503.884624272
33,565469.7,225217.25,790686.94,340252.44,579428.7972758473,551510.5777241527
34,565473.6,225218.27,790691.9,340255.38,579432.797724937,551514.452275063
35,565478.2,225210.61,790688.8,340267.56,579436.8856856456,551519.4893143544
36,565485.0,225208.89,790693.9,340276.12,579443.5916564169,551526.4083435831
37,565488.9,225205.31,790694.2,340283.56,579447.2448819318,551530.5051180682
38,565500.8,225205.42,790706.25,340295.38,579459.1891610646,551542.4358389354
39,565507.2,225206.73,790713.94,340300.44,579465.6455106573,551548.7294893427
40,565521.06,225205.27,790726.3,340315.8,579479.4294765892,551562.6955234108
41,565538.7,225197.39,790736.06,340341.3,579496.5663790323,551580.8086209677
42,565555.94,225189.3,790745.25,340366.62,579513.3147232101,551598.5602767899
43,565575.25,225187.16,790762.4,340388.1,579532.4945458979,551618.0054541021
44,565592.5,225181.69,790774.2,340410.8,579549.4055892612,551635.5944107388
45,565617.56,225175.9,790793.5,340441.66,579574.1097636739,551661.0152363261
