timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1635.1857,38.200733,1673.3864,1596.985,1642.673012649536,1627.698325241089
1,2354.678,28.263535,2382.9414,2326.4146,2360.217631286621,2349.138325744629
2,3081.8804,30.259148,3112.1394,3051.6213,3087.8111640319826,3075.9495781555174
3,3817.6855,43.045063,3860.7307,3774.6404,3826.1223792266846,3809.2487145233154
4,4560.7026,58.87504,4619.5776,4501.8276,4572.242144195557,4549.163129241943
5,5310.583,76.2064,5386.7896,5234.3765,5325.51946182251,5295.64655380249
6,6068.4326,94.87144,6163.304,5973.561,6087.02741885376,6049.83781552124
7,6832.2285,115.52844,6947.757,6716.7,6854.872090332031,6809.584940917969
8,7602.575,135.70291,7738.2783,7466.872,7629.172965942383,7575.977424682617
9,8379.216,156.22731,8535.443,8222.988,8409.83637310791,8348.59526751709
10,9160.355,177.5206,9337.876,8982.835,9195.149506225585,9125.561431274415
11,9946.504,198.18681,10144.69,9748.317,9985.34852166748,9907.65929083252
12,10739.184,222.09059,10961.274,10517.093,10782.71334967041,10695.65383782959
13,11536.268,243.9156,11780.184,11292.352,11584.07503643799,11488.46011981201
14,12339.992,268.71533,12608.707,12071.277,12392.660392578126,12287.323982421874
15,13146.531,294.73398,13441.266,12851.797,13204.29910974121,13088.76339025879
16,13954.594,321.55807,14276.151,13633.036,14017.61913269043,13891.56836730957
17,14767.52,348.85944,15116.379,14418.66,14835.89598071289,14699.14308178711
18,15589.732,379.15442,15968.887,15210.578,15664.04668798828,15515.41815576172
19,16411.834,411.8653,16823.7,15999.969,16492.55958227539,16331.108386474609
20,17244.158,445.3481,17689.506,16798.81,17331.44643347168,17156.86997277832
21,18081.516,482.3888,18563.904,17599.127,18176.06382861328,17986.96742138672
22,18927.248,523.71326,19450.96,18403.535,19029.895845214844,18824.600248535156
23,19780.797,566.5544,20347.352,19214.242,19891.841533935545,19669.752216064455
24,20637.232,615.47797,21252.71,20021.754,20757.866103271484,20516.598740478516
25,21505.744,665.08044,22170.824,20840.664,21636.099907714844,21375.388373535156
26,22386.32,717.5874,23103.908,21668.732,22526.967443359375,22245.673181640625
27,23283.207,772.26685,24055.475,22510.94,23434.571333007814,23131.842729492186
28,24195.596,832.8355,25028.432,23362.76,24358.831463134764,24032.359943115236
29,25117.31,895.8805,26013.191,24221.43,25292.903123535158,24941.717970214842
30,26059.465,963.7965,27023.262,25095.668,26248.368959472657,25870.560728027343
31,27021.957,1030.384,28052.342,25991.572,27223.912301757813,26820.001760742187
32,28004.727,1103.1989,29107.926,26901.527,28220.953537597656,27788.499587402344
33,29011.527,1176.9481,30188.475,27834.58,29242.20917529297,28780.84551220703
34,30046.285,1250.2919,31296.576,28795.994,30291.34236279297,29801.22794970703
35,31104.982,1326.3512,32431.334,29778.63,31364.947256347656,30845.017587402344
36,32195.377,1404.6755,33600.05,30790.701,32470.69335839844,31920.06054785156
37,33312.03,1485.9647,34797.996,31826.066,33603.28033544922,33020.78216455078
38,34465.496,1561.6097,36027.105,32903.887,34771.57160302735,34159.42058447265
39,35648.477,1642.8021,37291.277,34005.676,35970.4657788086,35326.4873461914
40,36868.4,1722.1438,38590.543,35146.254,37205.93862207031,36530.85825292969
41,38123.742,1805.7202,39929.46,36318.023,38477.66334960938,37769.82102539062
42,39423.547,1885.3024,41308.848,37538.246,39793.06613916015,39054.02761083985
43,40760.105,1967.8885,42727.992,38792.22,41145.81162451172,40374.39931298828
44,42141.19,2044.3123,44185.504,40096.88,42541.87660839844,41740.50620410156
45,43565.266,2122.6816,45687.945,41442.586,43981.3112265625,43149.2200234375
46,45033.484,2196.152,47229.637,42837.332,45463.93018652344,44603.03856347656
47,46549.61,2269.6335,48819.242,44279.977,46994.45754980469,46104.76120019531
48,48112.184,2343.7844,50455.97,45768.4,48571.565340820314,47652.801846679686
49,49723.145,2409.8506,52132.996,47313.293,50195.47524609375,49250.81381640625
50,51378.227,2475.5493,53853.777,48902.676,51863.43422851562,50893.01889648438
51,53084.37,2540.539,55624.91,50543.832,53582.31675,52586.4254375
52,54838.344,2602.1335,57440.477,52236.21,55348.36192480469,54328.32557519531
53,56642.34,2661.6084,59303.95,53980.73,57164.01508984375,56120.66459765625
54,58491.613,2722.1262,61213.74,55769.49,59025.15002050781,57958.07654199219
55,60395.637,2783.5222,63179.16,57612.113,60941.207073242185,59850.066364257815
56,62349.555,2845.0437,65194.598,59504.51,62907.18325292969,61791.92612207031
57,64355.316,2908.7917,67264.11,61446.523,64925.439588867186,63785.193223632814
58,66413.37,2971.422,69384.79,63441.945,66995.76592285157,65830.96845214843
59,68523.3,3038.2886,71561.586,65485.008,69118.80143554688,67927.79231445312
60,70692.6,3108.6091,73801.21,67583.99,71301.88895214844,70083.31417285156
61,72923.74,3181.178,76104.92,69742.56,73547.25307128906,72300.23130371094
62,75218.63,3256.4626,78475.09,71962.17,75856.89949121093,74580.36613378907
63,77573.71,3336.8486,80910.56,74236.86,78227.73326953125,76919.68860546875
64,80001.59,3422.3052,83423.9,76579.29,80672.36556445312,79330.82193554688
65,82502.43,3511.5195,86013.95,78990.91,83190.687515625,81814.171859375
66,85083.53,3603.681,88687.21,81479.85,85789.8527080078,84377.2097919922
67,87750.81,3697.0002,91447.81,84053.81,88475.42454785157,87026.20045214843
68,90511.2,3794.2617,94305.47,86716.94,91254.878421875,89767.527828125
69,93372.85,3893.2327,97266.086,89479.62,94135.92516503907,92609.77795996093
70,96341.76,3992.1204,100333.875,92349.64,97124.21340332032,95559.30222167968
71,99424.24,4093.5952,103517.836,95330.65,100226.58684960938,98621.89752539062
72,102629.18,4199.0786,106828.26,98430.1,103452.19909570312,101806.16027929688
73,105969.28,4303.197,110272.48,101666.086,106812.70781835937,105125.85468164063
74,109445.65,4411.9067,113857.555,105033.74,110310.38215820312,108580.91471679688
75,113084.96,4519.681,117604.64,108565.28,113970.81844335937,112199.10343164063
76,116890.57,4631.1597,121521.73,112259.414,117798.27760742187,115982.86301757813
77,120872.72,4741.9155,125614.63,116130.805,121802.13419335938,119943.30330664062
78,125049.71,4851.1885,129900.9,120198.52,126000.54387890625,124098.87799609375
79,129436.12,4966.9775,134403.1,124469.14,130409.64478515626,128462.58958984374
80,134057.34,5082.288,139139.62,128975.055,135053.47221484376,133061.21528515624
81,138935.4,5205.8296,144141.23,133729.58,139955.74884960937,137915.06365039063
82,144097.97,5335.686,149433.66,138762.28,145143.76321289063,143052.17428710937
83,149590.6,5475.8086,155066.4,144114.78,150663.852234375,148517.335265625
84,155450.98,5619.7886,161070.77,149831.2,156552.46293554688,154349.50581445312
85,161716.67,5768.857,167485.53,155947.81,162847.36783398438,160585.97591601562
86,168472.4,5924.893,174397.3,162547.52,169633.68529101563,167311.12720898437
87,175782.08,6091.7134,181873.8,169690.36,176976.05394726564,174588.10230273436
88,183755.48,6272.61,190028.1,177482.88,184984.9159082031,182526.0528417969
89,192533.92,6482.484,199016.4,186051.44,193804.48871679688,191263.35503320312
90,202275.56,6711.7163,208987.28,195563.84,203591.05889648438,200960.06610351562
91,213223.02,7001.159,220224.17,206221.86,214595.24282421876,211850.78842578124
92,225717.73,7346.1147,233063.84,218371.62,227157.57286523437,224277.89588476563
93,240312.42,7750.6455,248063.06,232561.78,241831.54839453124,238793.29535546876
