timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1528.5046,61.758312,1590.263,1466.7463,1540.609267868042,1516.400009475708
1,2323.2498,25.863733,2349.1135,2297.386,2328.3190475845336,2318.1804641342164
2,3126.9197,51.53949,3178.4592,3075.3801,3137.0214177246094,3116.8179377441406
3,3938.9175,100.626915,4039.5444,3838.2905,3958.6403558044435,3919.1946051330565
4,4755.845,150.80214,4906.6475,4605.043,4785.402434143067,4726.287995544433
5,5579.466,201.00012,5780.466,5378.466,5618.861844238281,5540.069796386719
6,6409.239,252.26718,6661.506,6156.9717,6458.683137084961,6359.794401977539
7,7240.8193,302.8409,7543.66,6937.9785,7300.176154663086,7181.462517211914
8,8078.45,352.3285,8430.778,7726.1216,8147.506579589844,8009.393811035156
9,8919.938,402.0629,9322.001,8517.876,8998.74280432129,8841.13414880371
10,9766.459,449.5955,10216.055,9316.863,9854.579700317383,9678.338268432617
11,10615.786,500.15527,11115.941,10115.631,10713.81656640625,10517.75569921875
12,11471.009,549.3895,12020.398,10921.619,11578.689136230469,11363.328441894531
13,12332.357,596.7657,12929.123,11735.592,12449.32349633789,12215.39134741211
14,13199.102,648.0651,13847.167,12551.036,13326.122326904297,13072.080798095703
15,14068.725,703.5158,14772.24,13365.209,14206.613707763672,13930.835510986328
16,14947.178,759.0158,15706.193,14188.162,15095.944832763671,14798.410635986329
17,15834.157,815.65247,16649.81,15018.505,15994.025109863282,15674.289343261718
18,16730.838,875.35,17606.188,15855.488,16902.406485839845,16559.269295410155
19,17637.67,940.01855,18577.688,16697.652,17821.91355859375,17453.42628515625
20,18555.316,1008.255,19563.572,17547.06,18752.93438720703,18357.69842529297
21,19484.508,1081.4666,20565.975,18403.041,19696.475256835936,19272.540368164064
22,20430.418,1156.3176,21586.736,19274.1,20657.05622363281,20203.77971386719
23,21391.578,1234.9138,22626.492,20156.664,21633.621233398437,21149.535016601563
24,22370.555,1316.6761,23687.23,21053.879,22628.623212402345,22112.486162597655
25,23369.74,1399.5773,24769.318,21970.162,23644.05737939453,23095.42308935547
26,24390.02,1493.5162,25883.535,22896.504,24682.748713378907,24097.290349121093
27,25431.22,1584.7048,27015.926,23846.516,25741.822850585937,25120.618555664063
28,26496.186,1684.227,28180.412,24811.959,26826.294048828124,26166.077044921876
29,27589.322,1779.4518,29368.773,25809.871,27938.094814941407,27240.549716308593
30,28705.572,1879.7393,30585.312,26825.832,29074.00116015625,28337.14337109375
31,29850.0,1984.1487,31834.148,27865.852,30238.893141601562,29461.106858398438
32,31023.258,2090.3813,33113.64,28932.877,31432.972556640623,30613.543068359377
33,32227.342,2194.3687,34421.71,30032.973,32657.438052734375,31797.245541015625
34,33466.15,2297.2256,35763.375,31168.922,33916.40465234375,33015.89222265625
35,34736.465,2400.9004,37137.367,32335.564,35207.0413203125,34265.8883671875
36,36040.277,2502.0002,38542.277,33538.277,36530.669391601565,35549.885295898435
37,37379.195,2598.8752,39978.07,34780.32,37888.57486035156,36869.81576464844
38,38753.656,2698.4106,41452.066,36055.246,39282.54473632813,38224.76776367187
39,40161.86,2796.9617,42958.82,37364.9,40710.06386230469,39613.65488769531
40,41607.066,2892.0935,44499.16,38714.973,42173.91673339844,41040.21607910156
41,43088.613,2988.5603,46077.17,40100.055,43674.37110058594,42502.85546191406
42,44609.71,3078.3042,47688.016,41531.406,45213.05856054687,44006.36331445313
43,46170.504,3166.5452,49337.05,43003.957,46791.146758789066,45549.861053710934
44,47771.35,3251.6697,51023.02,44519.684,48408.67881933594,47134.02430566406
45,49411.97,3334.5808,52746.55,46077.387,50065.54658886719,48758.39091113281
46,51095.52,3417.7253,54513.246,47677.793,51765.39369824219,50425.64536425781
47,52823.855,3496.7761,56320.633,49327.08,53509.223588867186,52138.487348632814
48,54594.324,3575.4817,58169.805,51018.844,55295.11862988281,53893.52980761719
49,56409.047,3649.2415,60058.29,52759.805,57124.29820019531,55693.79554980469
50,58268.734,3723.1997,61991.934,54545.535,58998.481517578126,57538.987232421874
51,60176.59,3794.8083,63971.4,56381.78,60920.37228027344,59432.80740722656
52,62131.855,3869.2039,66001.06,58262.652,62890.21942480469,61373.49151269531
53,64135.863,3943.8809,68079.74,60191.984,64908.8639296875,63362.8626328125
54,66190.4,4020.4375,70210.836,62169.96,66978.4041875,65402.3926875
55,68295.99,4099.111,72395.1,64196.883,69099.41791210938,67492.56646289062
56,70459.06,4180.4863,74639.55,66278.58,71278.4378203125,69639.6871796875
57,72678.3,4264.2764,76942.57,68414.02,73514.09504296875,71842.49870703125
58,74953.36,4349.9424,79303.305,70603.414,75805.94808203125,74100.77066796875
59,77293.58,4442.9883,81736.56,72850.59,78164.403828125,76422.752421875
60,79700.16,4535.541,84235.695,75164.62,80589.1222890625,78811.1902109375
61,82173.51,4633.504,86807.016,77540.0,83081.674578125,81265.341046875
62,84719.32,4734.0503,89453.37,79985.27,85647.19416992187,83791.44645507813
63,87340.63,4835.615,92176.25,82505.016,88288.4133984375,86392.8522265625
64,90039.05,4937.633,94976.68,85101.414,91006.82290625,89071.27084375
65,92821.73,5043.614,97865.34,87778.11,93810.27486132813,91833.17826367187
66,95688.75,5150.556,100839.305,90538.195,96698.25900585938,94679.24099414062
67,98647.88,5259.1606,103907.05,93388.72,99678.67829882812,97617.08732617188
68,101703.66,5370.3135,107073.97,96333.34,102756.23769140625,100651.07480859375
69,104863.93,5483.0864,110347.016,99380.84,105938.61462695313,103789.24474804687
70,108132.34,5594.677,113727.02,102537.664,109228.90039453124,107035.78710546876
71,111518.24,5709.047,117227.29,105809.195,112637.215375,110399.269
72,115024.21,5825.485,120849.695,109198.73,116166.00597070312,113882.41590429688
73,118665.1,5942.7925,124607.89,112722.31,119829.88888867188,117500.31423632812
74,122449.51,6058.192,128507.7,116391.31,123636.91342382813,121262.10220117187
75,126387.75,6175.7437,132563.5,120212.01,127598.19575585937,125177.30424414063
