timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1536.357,57.638245,1593.9954,1478.7188,1547.6541516113282,1525.0599597167968
1,2356.609,20.228773,2376.8376,2336.3801,2360.573726249695,2352.644047187805
2,3186.426,67.20913,3253.6353,3119.2168,3199.5990147399903,3173.2530360412597
3,4024.5532,121.58505,4146.138,3902.9683,4048.383892944336,4000.722552368164
4,4871.4136,179.00632,5050.42,4692.407,4906.498812377929,4836.328336059571
5,5725.5723,236.12114,5961.6934,5489.451,5771.852008972168,5679.292522277832
6,6585.83,291.7819,6877.612,6294.0483,6643.019328735351,6528.640827514649
7,7455.0806,347.18057,7802.261,7107.9,7523.1279586181645,7387.0331741943355
8,8329.209,402.10803,8731.317,7927.101,8408.022158691407,8250.395810058593
9,9211.305,456.55807,9667.862,8754.747,9300.79007019043,9121.81930480957
10,10101.951,511.7171,10613.668,9590.234,10202.247723876953,10001.654619873047
11,10999.412,567.81256,11567.225,10431.6,11110.703371337891,10888.120847412109
12,11903.769,625.32935,12529.098,11278.439,12026.333106445312,11781.204002929688
13,12811.58,682.69653,13494.276,12128.884,12945.388598632813,12677.771557617187
14,13729.317,740.9439,14470.262,12988.373,13874.542388916016,13584.092376708984
15,14653.96,801.5046,15455.465,13852.455,14811.054858154297,14496.865063720703
16,15585.718,859.8871,16445.605,14725.831,15754.255642089844,15417.179904785156
17,16524.445,921.7722,17446.217,15602.673,16705.112666992187,16343.777958007813
18,17475.326,981.4974,18456.824,16493.828,17667.699657470705,17282.952686279295
19,18434.232,1046.7683,19481.0,17387.465,18639.39901074219,18229.06583300781
20,19404.398,1113.9823,20518.38,18290.416,19622.738968261718,19186.057906738282
21,20385.703,1181.4094,21567.113,19204.293,20617.25937207031,20154.14687792969
22,21381.814,1253.6067,22635.422,20128.207,21627.521364257813,21136.107541992187
23,22387.686,1331.9493,23719.635,21055.736,22648.74761767578,22126.62347607422
24,23409.57,1410.3878,24819.959,21999.182,23686.006324707032,23133.134300292968
25,24447.312,1489.2145,25936.527,22958.098,24739.198537597655,24155.426462402345
26,25503.42,1571.5319,27074.951,23931.889,25811.440166503908,25195.399677246092
27,26577.008,1658.8506,28235.86,24918.156,26902.14252734375,26251.87309765625
28,27674.945,1743.3944,29418.34,25931.55,28016.65061669922,27333.24000830078
29,28789.8,1832.3569,30622.158,26957.443,29148.942740234375,28430.658822265625
30,29926.598,1921.7307,31848.328,28004.867,30303.256875976564,29549.938436523436
31,31091.1,2009.7445,33100.844,29081.355,31485.009532714845,30697.189686035155
32,32280.2,2100.6426,34380.844,30179.557,32691.9251640625,31868.4732734375
33,33499.816,2194.0127,35693.83,31305.805,33929.84289453125,33069.78991796875
34,34745.746,2287.5842,37033.332,32458.162,35194.11260253906,34297.37958496094
35,36022.55,2383.2344,38405.785,33639.316,36489.66471875,35555.43684375
36,37331.11,2476.1682,39807.277,34854.94,37816.438344726565,36845.780405273435
37,38672.33,2565.2803,41237.61,36107.047,39175.12305859375,38169.53319140625
38,40049.22,2658.9336,42708.152,37390.285,40570.369734375,39528.067765625
39,41460.02,2749.9275,44209.945,38710.094,41999.005319335934,40921.033743164066
40,42906.07,2839.6716,45745.742,40066.4,43462.645952148436,42349.494672851564
41,44388.61,2931.3184,47319.93,41457.29,44963.1477734375,43814.0709765625
42,45913.5,3020.4912,48933.992,42893.008,46505.51627734375,45321.48372265625
43,47473.074,3103.4285,50576.504,44369.645,48081.34619824219,46864.80223925781
