timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1554.7365,48.761944,1603.4984,1505.9745,1564.2937911834717,1545.1791092071533
1,2287.6855,30.609102,2318.2947,2257.0764,2293.6849309158324,2281.6861628341676
2,3026.9253,38.565765,3065.491,2988.3596,3034.4841829833986,3019.3664029541014
3,3774.9338,63.828075,3838.762,3711.1057,3787.4441406707765,3762.4235351104735
4,4530.633,91.50549,4622.138,4439.1274,4548.5678891601565,4512.6977358398435
5,5291.115,121.13712,5412.2524,5169.978,5314.85811050415,5267.37235824585
6,6057.8745,149.12474,6206.999,5908.75,6087.102960876465,6028.646062561035
7,6830.1235,177.15147,7007.275,6652.972,6864.845224060058,6795.401846252442
8,7610.2695,204.4201,7814.6895,7405.8496,7650.335871826172,7570.203190673828
9,8395.313,233.13481,8628.448,8162.1787,8441.007899597167,8349.619053527833
10,9181.7705,259.24026,9441.011,8922.53,9232.581599731446,9130.959415893554
11,9973.756,286.6491,10260.405,9687.106,10029.939084716796,9917.572634033204
12,10770.076,313.7663,11083.843,10456.31,10831.574365966797,10708.577977783203
13,11570.094,341.2114,11911.305,11228.883,11636.97118347168,11503.21631652832
14,12372.409,369.3815,12741.791,12003.027,12444.807953735351,12300.010405639649
15,13180.275,400.05643,13580.332,12780.219,13258.686450317382,13101.864330932618
16,13989.543,430.77475,14420.317,13558.769,14073.974819702149,13905.111117797851
17,14804.617,464.6645,15269.281,14339.953,14895.691427490234,14713.542947509766
18,15628.974,503.7471,16132.721,15125.227,15727.708064575196,15530.239201049804
19,16458.408,548.0594,17006.467,15910.349,16565.827843017578,16350.988563232422
20,17299.842,595.4449,17895.287,16704.396,17416.548994384764,17183.134599365236
21,18150.127,645.783,18795.91,17504.344,18276.700425048828,18023.553481201172
22,19007.445,701.4114,19708.857,18306.033,19144.92194238281,18869.96868261719
23,19879.744,760.47076,20640.215,19119.273,20028.79641040039,19730.69187084961
24,20768.332,823.0778,21591.41,19945.254,20929.655283935546,20607.008778564454
25,21670.994,888.8488,22559.844,20782.145,21845.20850854492,21496.77977270508
26,22592.262,956.893,23549.154,21635.37,22779.812747802735,22404.710689697265
27,23530.787,1027.5623,24558.35,22503.225,23732.189311523438,23329.384907226562
28,24489.637,1104.8856,25594.521,23384.752,24706.19430029297,24273.07913720703
29,25468.488,1183.6954,26652.184,24284.793,25700.492586425782,25236.483976074218
30,26474.893,1258.9199,27733.812,25215.973,26721.6408828125,26228.1442734375
31,27505.672,1339.5319,28845.203,26166.14,27768.220119628906,27243.123630371094
32,28565.723,1421.4813,29987.203,27144.242,28844.33299560547,28287.11231689453
33,29648.678,1507.4257,31156.104,28141.252,29944.133163574217,29353.222305175783
34,30761.463,1596.0302,32357.492,29165.434,31074.284800292968,30448.640980957032
35,31903.88,1681.2305,33585.11,30222.65,32233.40203125,31574.3596875
36,33077.953,1770.3301,34848.28,31307.623,33424.9378203125,32730.9684296875
37,34282.0,1858.3566,36140.355,32423.643,34646.23788720703,33917.76211279297
38,35521.8,1948.0996,37469.9,33573.703,35903.6283046875,35139.9732578125
39,36798.73,2030.734,38829.465,34767.996,37196.75433447266,36400.70660302734
40,38108.26,2113.2744,40221.535,35994.99,38522.46350390625,37694.05993359375
41,39458.31,2191.3008,41649.61,37267.008,39887.803546875,39028.813640625
42,40844.33,2269.219,43113.547,38575.11,41289.095047851566,40399.561202148434
43,42272.344,2345.8533,44618.195,39926.492,42732.130991210935,41812.556508789065
44,43741.94,2415.1885,46157.13,41326.754,44215.31834765625,43268.56446484375
45,45251.715,2485.6763,47737.39,42766.04,45738.90739257813,44764.52229492187
46,46804.58,2554.4148,49358.992,44250.164,47305.243424804685,46303.912825195315
47,48401.324,2618.1934,51019.516,45783.133,48914.4901171875,47888.1583203125
48,50042.32,2682.6155,52724.938,47359.703,50568.11294628906,49516.52767871094
49,51729.074,2745.309,54474.383,48983.766,52267.15479882812,51190.99363867188
50,53462.54,2808.1091,56270.65,50654.43,54012.92845214844,52912.14967285156
51,55245.137,2869.1394,58114.277,52375.996,55807.48804199219,54682.78539550781
52,57073.49,2930.3647,60003.85,54143.125,57647.839771484374,56499.136791015626
53,58952.465,2992.7917,61945.258,55959.67,59539.052026367186,58365.877661132814
54,60883.977,3055.8157,63939.793,57828.16,61482.91643457031,60285.03669042969
55,62865.38,3122.514,65987.89,59742.863,63477.39163378906,62253.36617871094
56,64900.44,3192.248,68092.69,61708.195,65526.1220234375,64274.7607890625
57,66994.34,3263.5264,70257.87,63730.816,67633.99491796875,66354.69258203125
58,69147.27,3336.7905,72484.06,65810.484,69801.28438085938,68493.26249414062
59,71359.28,3414.96,74774.24,67944.32,72028.61340234375,70689.94909765625
60,73638.33,3494.218,77132.55,70144.11,74323.19485644532,72953.46139355468
61,75985.22,3577.3125,79562.53,72407.91,76686.372,75284.0655
62,78406.21,3661.6296,82067.84,74744.58,79123.89034667969,77688.53152832031
63,80901.23,3747.9272,84649.16,77153.3,81635.82030273437,80166.63282226563
64,83473.55,3835.405,87308.95,79638.14,84225.28626074218,82721.80748925782
65,86128.0,3920.618,90048.62,82207.38,86896.44111230469,85359.55888769531
66,88870.23,4008.9575,92879.19,84861.266,89655.98223632813,88084.47088867187
67,91702.66,4098.6987,95801.35,87603.96,92506.00120117188,90899.31129882812
68,94634.11,4185.9736,98820.086,90448.13,95454.56020703125,93813.65854296875
69,97666.97,4274.0024,101940.97,93392.97,98504.67322851563,96829.26427148437
70,100810.16,4363.1963,105173.35,96446.96,101665.34272265625,99954.96977734375
71,104066.73,4449.4307,108516.16,99617.3,104938.81497265626,103194.63815234374
72,107445.59,4537.182,111982.77,102908.414,108334.88144726562,106556.30605273438
73,110956.76,4623.243,115580.0,106333.516,111862.91347265625,110050.60215234375
74,114607.73,4708.333,119316.06,109899.39,115530.55983203126,113684.89329296874
75,118416.72,4794.6826,123211.4,113622.04,119356.47654296875,117476.96095703125
76,122388.42,4877.771,127266.195,117510.65,123344.46499023438,121432.37875976562
77,126537.16,4962.8135,131499.97,121574.34,127509.86769140625,125564.44480859375
78,130873.6,5044.7646,135918.36,125828.836,131862.37543359376,129884.82769140624
79,135422.66,5128.9277,140551.58,130293.73,136427.9260859375,134417.3864140625
80,140194.44,5204.638,145399.08,134989.8,141214.54658398437,139174.32841601563
81,145215.05,5276.625,150491.67,139938.42,146249.265375,144180.828375
82,150516.95,5343.294,155860.25,145173.66,151564.23873828124,149469.66751171876
83,156122.25,5404.6357,161526.89,150717.61,157181.55860546874,155062.94139453126
84,162065.7,5453.2783,167518.98,156612.42,163134.54567578126,160996.86057421874
85,168388.4,5489.7153,173878.12,162898.69,169464.39045507813,167312.42204492187
86,175131.88,5507.714,180639.6,169624.16,176211.38691796875,174052.36308203125
87,182349.02,5503.921,187852.94,176845.1,183427.78412109375,181270.24712890625
88,190134.9,5484.962,195619.88,184649.94,191209.95878515625,189059.85371484375
89,198638.42,5445.8286,204084.25,193192.6,199705.80428320312,197571.03946679688
90,208075.84,5385.8667,213461.7,202689.98,209131.47362304688,207020.21387695312
91,218691.77,5315.1367,224006.9,213376.62,219733.532421875,217649.998828125
92,230834.1,5233.6167,236067.7,225600.48,231859.88262304687,229808.30487695313
93,244931.52,5103.546,250035.06,239827.97,245931.81062109375,243931.22062890625
94,261481.42,4923.9824,266405.4,256557.44,262446.5224296875,260516.3213203125
95,281253.88,4712.097,285965.97,276541.78,282177.4460449219,280330.3039550781
96,305361.84,4669.8105,310031.66,300692.03,306277.1266171875,304446.5608828125
97,335769.6,5707.3926,341477.0,330062.2,336888.2426953125,334650.9448046875
98,376222.88,9914.803,386137.7,366308.06,378166.1763359375,374279.5736640625
99,430968.7,20018.844,450987.53,410949.84,434892.380875,427044.994125
