timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1494.183,47.34342,1541.5264,1446.8396,1503.4622933502196,1484.9036734466554
1,2308.83,24.080187,2332.9102,2284.75,2313.549794746399,2304.110361503601
2,3129.9954,56.827435,3186.8228,3073.168,3141.1335384979247,3118.8571841583253
3,3956.6895,97.02283,4053.7124,3859.6665,3975.705927246094,3937.672979003906
4,4789.255,139.95314,4929.208,4649.302,4816.685698303223,4761.824067321777
5,5629.5757,183.60556,5813.181,5445.97,5665.562373413086,5593.588993774414
6,6476.265,226.93048,6703.196,6249.3345,6520.743510986328,6431.786762451172
7,7330.6123,272.6541,7603.2666,7057.958,7384.052510986328,7277.172098388672
8,8188.1055,315.9452,8504.051,7872.16,8250.03072607422,8126.180211425782
9,9054.68,358.73584,9413.416,8695.943,9124.991912109375,8984.367462890625
10,9924.848,398.5362,10323.384,9526.312,10002.960750244141,9846.734562255859
11,10802.438,439.02255,11241.461,10363.416,10888.486896850585,10716.390056274415
12,11683.393,479.54752,12162.94,11203.845,11777.383891235351,11589.401265014649
13,12573.893,520.58453,13094.478,12053.308,12675.927146728516,12471.858009521484
14,13469.803,563.5819,14033.385,12906.221,13580.264788574219,13359.340680175781
15,14373.893,607.3894,14981.282,13766.503,14492.940901367187,14254.844254882813
16,15287.278,653.0136,15940.292,14634.265,15415.268988037109,15159.287652587891
17,16213.987,703.0112,16916.998,15510.977,16351.777505859374,16076.197103515626
18,17151.383,756.85077,17908.234,16394.531,17299.725563232423,17003.040061767577
19,18099.133,811.6578,18910.791,17287.475,18258.217736572267,17940.047888427733
20,19061.662,869.4552,19931.117,18192.207,19232.075328613282,18891.248890136718
21,20039.248,926.41675,20965.664,19112.832,20220.825729492186,19857.670364257814
22,21033.82,986.50256,22020.322,20047.318,21227.174814941405,20840.465810058595
23,22046.162,1048.41,23094.572,20997.752,22251.650476074217,21840.673742675783
24,23079.7,1118.2098,24197.908,21961.49,23298.86834716797,22860.53009033203
25,24136.76,1185.2114,25321.97,22951.549,24369.061205078124,23904.458326171876
26,25217.586,1252.7113,26470.297,23964.875,25463.117353027345,24972.054521972655
27,26319.41,1322.2823,27641.693,24997.127,26578.57749658203,26060.24281591797
28,27449.043,1395.3063,28844.35,26053.736,27722.522998535158,27175.562938964842
29,28604.592,1469.594,30074.186,27134.998,28892.63221972656,28316.55137402344
30,29786.508,1543.0444,31329.553,28243.463,30088.944521484376,29484.071103515624
31,30996.648,1620.363,32617.012,29376.285,31314.239592773436,30679.057282226564
32,32237.467,1692.7063,33930.17,30544.76,32569.237231445313,31905.696362304687
33,33503.02,1767.956,35270.977,31735.062,33849.53891796875,33156.50014453125
34,34801.61,1842.0234,36643.633,32959.586,35162.64596875,34440.57278125
35,36133.684,1913.4175,38047.1,34220.266,36508.71341992188,35758.65376757812
36,37495.906,1987.6289,39483.535,35508.277,37885.481515625,37106.330984375
37,38891.72,2057.738,40949.457,36833.98,39295.03540527344,38488.40209472656
38,40323.227,2126.1912,42449.418,38197.035,40739.96003027344,39906.49309472656
39,41788.734,2194.4917,43983.227,39594.242,42218.85474804688,41358.61400195312
40,43287.934,2261.3938,45549.33,41026.54,43731.166778320316,42844.700409179684
41,44822.93,2327.5037,47150.434,42495.426,45279.12040527344,44366.73896972656
42,46396.125,2392.2288,48788.355,44003.895,46865.00183691406,45927.24816308594
43,48004.754,2457.0972,50461.85,45547.656,48486.34495117187,47523.16286132813
44,49654.19,2517.516,52171.707,47136.676,50147.62456445312,49160.75824804688
45,51341.637,2576.558,53918.195,48765.08,51846.642107421874,50836.631330078126
46,53069.535,2633.579,55703.113,50435.957,53585.71666015625,52553.35365234375
47,54839.316,2690.4844,57529.8,52148.832,55366.65134375,54311.98146875
48,56650.496,2742.7705,59393.266,53907.727,57188.07911328125,56112.91307421875
49,58504.45,2793.4258,61297.875,55711.023,59051.960671875,57956.937765625
50,60402.266,2845.7085,63247.973,57556.56,60960.02449023438,59844.50675976562
51,62347.24,2896.1165,65243.355,59451.12,62914.87710644531,61779.59945605469
52,64337.85,2944.758,67282.61,61393.094,64915.02414160156,63760.67898339844
53,66379.1,2993.138,69372.24,63385.965,66965.75659863281,65792.44652636719
54,68473.15,3043.7073,71516.86,65429.44,69069.71506347656,67876.58181152344
55,70619.56,3096.5593,73716.125,67523.0,71226.48812792968,70012.63687207032
56,72824.47,3149.7688,75974.234,69674.7,73441.82343457031,72207.11406542969
57,75089.39,3205.7039,78295.09,71883.69,75717.70858105469,74461.07266894531
58,77418.46,3266.2007,80684.664,74152.26,78058.63627148437,76778.28560351563
59,79811.65,3326.8604,83138.51,76484.79,80463.71306640626,79159.58380859374
60,82275.77,3390.4326,85666.2,78885.34,82940.29823046875,81611.24864453125
61,84811.72,3457.053,88268.77,81354.664,85489.30113378906,84134.13636621094
62,87420.7,3524.9238,90945.625,83895.78,88111.5881953125,86729.8180546875
63,90106.16,3593.5225,93699.68,86512.63,90810.48665234375,89401.82584765625
