timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,67.53829999999971,64.60698069790911,132.14528069790882,2.9313193020906
1,61.96479999999974,64.2033808314438,126.16818083144354,-2.238580831444054
2,56.691899999999805,63.80196322976976,120.49386322976957,-7.110063229769956
3,56.42699999999968,64.45703016113808,120.88403016113776,-8.030030161138399
4,54.04489999999987,65.19618104630958,119.24108104630945,-11.151281046309705
5,52.10539999999992,66.2430022288046,118.34840222880452,-14.137602228804681
6,52.36050000000023,68.86319587687484,121.22369587687507,-16.50269587687461
7,51.26099999999997,67.84602752776172,119.10702752776169,-16.585027527761753
8,52.9970000000003,67.88073512652247,120.87773512652277,-14.883735126522168
9,52.61279999999988,68.32979064719575,120.94259064719563,-15.716990647195871
10,50.50120000000015,69.53333390905864,120.0345339090588,-19.032133909058487
11,51.664999999999964,67.65875729391843,119.32375729391839,-15.993757293918463
12,51.829099999999926,68.86270392401984,120.69180392401977,-17.033603924019914
13,48.016200000000026,69.93418245335997,117.95038245335999,-21.91798245335994
14,48.46270000000004,71.81063081786377,120.27333081786381,-23.347930817863727
15,46.34439999999995,73.0292036518937,119.37360365189365,-26.684803651893745
16,42.43170000000009,75.73352287759944,118.16522287759953,-33.30182287759935
17,42.47929999999997,78.27937423432697,120.75867423432693,-35.800074234327
18,40.160899999999856,80.76391820155996,120.92481820155982,-40.603018201560104
19,38.427900000000136,82.6331308071,121.06103080710014,-44.205230807099866
20,36.83060000000023,86.0690498634595,122.89964986345973,-49.238449863459266
21,33.78679999999986,86.49876655094126,120.28556655094111,-52.7119665509414
22,36.7478000000001,86.96801522868485,123.71581522868495,-50.22021522868475
23,34.77370000000019,91.75424303623238,126.52794303623257,-56.98054303623219
24,36.833700000000135,94.02634449264359,130.86004449264374,-57.19264449264345
25,38.32049999999981,97.95355904027441,136.2740590402742,-59.6330590402746
26,43.62700000000041,98.45414048802267,142.0811404880231,-54.827140488022266
27,40.92630000000008,102.68140453340614,143.6077045334062,-61.755104533406055
28,50.139700000000175,104.8632709731012,155.00297097310136,-54.72357097310102
29,53.13160000000016,106.33158799500035,159.4631879950005,-53.199987995000185
30,59.00559999999996,106.98795222669513,165.9935522266951,-47.98235222669517
31,62.6869999999999,108.87000406828923,171.55700406828913,-46.183004068289335
32,70.97659999999996,114.35254385118166,185.32914385118164,-43.3759438511817
33,74.7473,114.76698961144535,189.51428961144535,-40.01968961144536
34,79.17029999999977,120.00985198523256,199.18015198523233,-40.83955198523279
35,86.55220000000008,118.51770944772471,205.0699094477248,-31.965509447724628
36,93.12189999999964,121.96379437245574,215.08569437245538,-28.841894372456096
37,96.38410000000022,123.68756913037736,220.0716691303776,-27.303469130377138
38,102.52610000000004,124.2465129092266,226.77261290922664,-21.720412909226553
39,105.43240000000014,127.89202314619122,233.32442314619135,-22.459623146191078
40,111.52790000000005,130.3814640227314,241.90936402273144,-18.853564022731348
41,118.67860000000019,129.52189535506227,248.20049535506246,-10.843295355062082
42,122.0612000000001,133.47814107627661,255.5393410762767,-11.416941076276515
43,126.77659999999969,131.66693110747664,258.44353110747636,-4.890331107476953
44,134.64280000000008,136.5802374791481,271.22303747914816,-1.9374374791480307
45,142.22029999999995,139.21896025765554,281.4392602576555,3.0013397423444133
46,144.23059999999987,143.19462857304984,287.4252285730497,1.0359714269500273
47,150.97289999999975,140.16890416528506,291.14180416528484,10.803995834714698
48,158.79869999999983,141.36341762788456,300.1621176278844,17.435282372115267
49,164.48649999999998,144.578253982409,309.064753982409,19.908246017590983
50,166.8728000000001,144.6398328263047,311.5126328263048,22.232967173695386
51,171.52019999999993,146.48369413038648,318.0038941303864,25.03650586961345
52,172.95640000000003,146.06769396013684,319.02409396013684,26.888706039863195
53,176.0947000000001,152.71399208406183,328.80869208406193,23.380707915938274
54,173.78129999999965,151.74316833943016,325.5244683394298,22.03813166056949
55,176.86499999999978,152.2426162669746,329.1076162669744,24.622383733025174
56,175.39379999999983,153.39684828336271,328.79064828336254,21.996951716637113
57,178.05349999999999,156.3923197571541,334.4458197571541,21.661180242845887
58,174.32909999999993,155.99918617789805,330.328286177898,18.329913822101872
59,171.7186999999999,157.8549026446136,329.5736026446135,13.86379735538631
60,165.01620000000003,163.4764654848547,328.49266548485474,1.5397345151453123
61,162.05079999999998,166.59301778794244,328.64381778794245,-4.542217787942462
62,158.06799999999976,170.44686319174951,328.51486319174927,-12.378863191749758
63,153.9472999999998,175.11212355857802,329.0594235585778,-21.164823558578206
64,153.1860000000006,177.12784577960915,330.3138457796098,-23.941845779608542
65,147.84360000000015,179.90314193101577,327.7467419310159,-32.059541931015616
66,144.4340999999995,180.8172905011476,325.25139050114706,-36.38319050114811
67,139.33600000000024,183.4991315058317,322.83513150583195,-44.16313150583147
68,131.99299999999948,186.5572445066396,318.55024450663905,-54.56424450664011
69,130.70430000000033,187.40638832274846,318.1106883227488,-56.702088322748125
70,118.84150000000045,189.50540135139414,308.3469013513946,-70.66390135139369
71,115.36549999999988,190.81048080672332,306.1759808067232,-75.44498080672344
72,111.8784999999998,193.98781087245587,305.86631087245564,-82.10931087245606
73,110.71489999999994,201.40200703490206,312.116907034902,-90.68710703490211
74,105.27689999999984,208.89118059864398,314.1680805986438,-103.61428059864414
75,104.46350000000075,214.70027843479338,319.16377843479415,-110.23677843479263
76,108.53070000000025,225.62462372893543,334.1553237289357,-117.09392372893518
77,114.02199999999993,242.0106280786119,356.0326280786118,-127.98862807861195
78,126.38439999999991,249.1003985439626,375.4847985439625,-122.71599854396268
79,128.9944000000005,267.55963269550375,396.55403269550425,-138.56523269550325
80,146.06650000000081,287.9454211803989,434.0119211803997,-141.8789211803981
81,164.2599999999993,307.8480803636445,472.1080803636438,-143.5880803636452
82,169.92169999999987,331.95116511442717,501.87286511442704,-162.0294651144273
83,180.72119999999995,363.4500828256986,544.1712828256985,-182.72888282569863
84,187.10849999999937,411.416865380009,598.5253653800085,-224.30836538000966
85,178.2430000000004,478.8491306154716,657.092130615472,-300.6061306154712
86,136.71100000000115,559.8671703083353,696.5781703083364,-423.15617030833414
87,77.97000000000116,667.5375538422405,745.5075538422417,-589.5675538422394
88,0.3120000000017171,803.2467322881713,803.558732288173,-802.9347322881696
89,-120.03700000000026,982.8559498854788,862.8189498854786,-1102.892949885479
90,-256.9269999999997,1253.946647683044,997.0196476830442,-1510.8736476830436
91,-385.15300000000025,1601.324720776573,1216.1717207765728,-1986.4777207765733
92,-441.5520000000015,1991.7660113679883,1550.2140113679868,-2433.31801136799
93,-397.7079999999987,2404.181461297795,2006.4734612977963,-2801.889461297794
94,-463.10299999999916,2974.1277665233765,2511.0247665233774,-3437.2307665233757
95,-1056.8329999999987,3784.1816282909176,2727.348628290919,-4841.014628290916
96,-2739.013999999999,5120.085349420848,2381.0713494208485,-7859.099349420847
97,-6478.499999999996,7610.926472629577,1132.4264726295805,-14089.426472629573
98,-11287.166000000005,13149.617899401106,1862.4518994011014,-24436.78389940111
