timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,41.52679999999964,62.465539377925886,103.99233937792553,-20.938739377926247
1,41.53979999999956,62.67316265453312,104.21296265453267,-21.133362654533563
2,43.56790000000001,63.312326484839666,106.88022648483968,-19.744426484839657
3,42.73849999999993,62.98530011245879,105.72380011245872,-20.246800112458857
4,43.611199999999826,65.2776839485107,108.88888394851053,-21.666483948510873
5,42.05809999999974,65.95232402188456,108.0104240218843,-23.894224021884824
6,44.54690000000028,69.25815189550931,113.80505189550959,-24.711251895509037
7,44.20029999999997,67.82588581469486,112.02618581469483,-23.625585814694887
8,42.9376000000002,67.8009839068453,110.7385839068455,-24.8633839068451
9,46.75859999999966,68.89772372718045,115.65632372718011,-22.139123727180788
10,45.69140000000016,70.43529089302436,116.12669089302452,-24.7438908930242
11,48.229499999999916,68.38618045066784,116.61568045066775,-20.15668045066792
12,52.02489999999989,69.63959328880037,121.66449328880026,-17.61469328880048
13,50.80600000000004,71.37764232998852,122.18364232998856,-20.571642329988478
14,50.824299999999766,72.8902776329117,123.71457763291147,-22.065977632911938
15,51.79419999999982,74.46194593898413,126.25614593898395,-22.66774593898431
16,50.659400000000005,76.08156855292766,126.74096855292767,-25.42216855292766
17,53.29469999999992,79.83028760658974,133.12498760658966,-26.535587606589814
18,56.02719999999999,82.65947899474098,138.686678994741,-26.632278994740986
19,57.21239999999989,84.70915653347012,141.92155653347,-27.496756533470233
20,57.87090000000035,87.10356959123155,144.9744695912319,-29.2326695912312
21,59.1884,88.15818326345278,147.34658326345277,-28.969783263452783
22,63.82619999999997,89.86404495828299,153.69024495828296,-26.037844958283017
23,64.79269999999997,94.29837895086784,159.09107895086782,-29.505678950867875
24,66.63259999999991,96.25262665903686,162.8852266590368,-29.620026659036952
25,65.42090000000007,98.80358301602477,164.22448301602486,-33.3826830160247
26,70.68950000000041,100.19992634710516,170.88942634710557,-29.510426347104755
27,69.20630000000028,104.81085811552781,174.0171581155281,-35.604558115527524
28,77.0302999999999,107.72446693738509,184.754766937385,-30.69416693738519
