timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,2499.2642,41.226982,2540.4912,2458.037,2507.344648651123,2491.183671661377
1,2512.15,42.676285,2554.8262,2469.4736,2520.5144541625978,2503.7853505249022
2,2524.1655,42.848923,2567.0144,2481.3167,2532.5639161987306,2515.7671384887694
3,2535.64,44.36149,2580.0015,2491.2783,2544.3347442932127,2526.9450408630373
4,2548.4226,43.093018,2591.5156,2505.3296,2556.8688388671876,2539.9763759765624
5,2558.387,43.99058,2602.3774,2514.3965,2567.0091168670656,2549.7648089141844
6,2569.8948,43.486813,2613.3816,2526.408,2578.4181906585695,2561.3713601226805
7,2579.8564,46.947502,2626.804,2532.909,2589.058155731201,2570.654734893799
8,2589.747,43.967697,2633.7148,2545.7793,2598.364738952637,2581.129401672363
9,2600.7095,43.709038,2644.4185,2557.0005,2609.276444061279,2592.142501251221
10,2612.4102,42.51478,2654.925,2569.8953,2620.7430527648926,2604.0772597351074
11,2624.689,42.149853,2666.8389,2582.539,2632.9503359832765,2616.4275937042235
12,2638.748,40.255985,2679.0042,2598.492,2646.6382199859618,2630.8578737640382
13,2649.6687,39.508507,2689.1772,2610.1602,2657.4123684997558,2641.9250338439942
14,2666.5703,37.56409,2704.1345,2629.006,2673.932874282837,2659.207750717163
15,2682.9287,38.80351,2721.7322,2644.1252,2690.534198654175,2675.323223220825
16,2699.75,38.752983,2738.503,2660.997,2707.3455846862794,2692.1544153137206
17,2717.3857,38.03749,2755.4233,2679.3481,2724.841090393066,2709.930393981934
18,2735.0432,39.265717,2774.3088,2695.7776,2742.739293334961,2727.347132446289
19,2754.9014,39.96137,2794.8628,2714.94,2762.733795425415,2747.068938949585
20,2772.316,40.116768,2812.4326,2732.1992,2780.178804473877,2764.453031463623
21,2790.905,41.82424,2832.7292,2749.0808,2799.102580657959,2782.707477935791
22,2811.395,42.548634,2853.9436,2768.8464,2819.734551712036,2803.055487350464
23,2832.0435,43.32472,2875.3682,2788.7188,2840.535101852417,2823.551812210083
24,2851.2722,43.24407,2894.5164,2808.028,2859.7480541534424,2842.7963794403076
25,2871.5713,44.682793,2916.2542,2826.8884,2880.3291164245607,2862.8134617004393
26,2891.6943,45.949455,2937.6438,2845.7449,2900.7004291687012,2882.6882427062988
27,2911.5637,47.676792,2959.2405,2863.887,2920.908371963501,2902.219069442749
28,2932.6616,48.702904,2981.3645,2883.9587,2942.2073902282714,2923.1158519592286
29,2949.5332,51.60759,3001.1409,2897.9255,2959.648290710449,2939.418115539551
30,2965.781,52.05157,3017.8325,2913.7295,2975.9831137542724,2955.5788979644776
31,2984.706,50.88655,3035.5925,2933.8196,2994.6798186645506,2974.7322907104494
32,3002.2678,49.73248,3052.0002,2952.5354,3012.015388168335,2992.520256362915
33,3018.0605,53.378628,3071.4392,2964.682,3028.5227579193115,3007.5983358306885
34,3036.907,53.885742,3090.7927,2983.0212,3047.468587890625,3026.345376953125
35,3055.339,52.19166,3107.5308,3003.1475,3065.5686770477296,3045.1095456085204
36,3075.7402,51.777687,3127.5178,3023.9626,3085.8886610412596,3065.5918077087404
37,3093.815,54.835796,3148.6506,3038.9792,3104.5627574920654,3083.0671253204346
38,3114.8232,53.773014,3168.5962,3061.0503,3125.3627529449464,3104.2837314300536
39,3136.3027,54.15711,3190.46,3082.1455,3146.917527603149,3125.687941146851
40,3158.8843,53.697144,3212.5815,3105.187,3169.408917480469,3148.359637207031
41,3181.029,53.832638,3234.8616,3127.1965,3191.5802497406007,3170.4778557281493
42,3202.7688,55.94793,3258.7168,3146.8208,3213.7345929870608,3191.8030046691892
43,3230.8936,57.658226,3288.5518,3173.2354,3242.194566986084,3219.592542388916
44,3256.7646,56.68247,3313.447,3200.0823,3267.874412246704,3245.654884628296
45,3282.0889,57.575283,3339.664,3224.5137,3293.3736226654055,3270.8041117095945
46,3310.5063,59.290115,3369.7964,3251.2163,3322.1272102661133,3298.8854850463867
47,3339.7524,61.963806,3401.7163,3277.7886,3351.8973474121094,3327.6075354003906
48,3371.5613,61.941135,3433.5024,3309.62,3383.7017418365476,3359.4208167572024
49,3404.7637,62.428684,3467.1924,3342.335,3416.9996939849852,3392.5276497650148
50,3440.6519,63.8662,3504.518,3376.7856,3453.169630569458,3428.134080368042
51,3476.161,63.340904,3539.5017,3412.82,3488.5757059021,3463.74607144165
52,3517.4387,64.06023,3581.499,3453.3784,3529.9945250854494,3504.8829163208006
53,3560.3728,64.68389,3625.0566,3495.689,3573.050845428467,3547.694760040283
54,3603.0908,64.46838,3667.559,3538.6226,3615.7266235351562,3590.4550170898438
55,3651.5435,64.31047,3715.854,3587.233,3664.1483092651365,3638.9386047973635
56,3706.195,66.54456,3772.7397,3639.6504,3719.2378027648924,3693.1523339538576
57,3761.6494,64.33391,3825.9834,3697.3154,3774.258860046387,3749.039968078613
58,3818.1565,63.701397,3881.858,3754.455,3830.6419679412843,3805.6710203399657
59,3884.6152,64.68771,3949.303,3819.9275,3897.294026245117,3871.936442504883
60,3950.988,62.965088,4013.9531,3888.023,3963.3291943359377,3938.6468798828123
61,4027.9014,64.597466,4092.4988,3963.304,4040.562470428467,4015.240263946533
62,4105.6494,66.30191,4171.951,4039.3474,4118.644588500976,4092.6542396240234
63,4189.2827,63.76137,4253.044,4125.5215,4201.77994367981,4176.78548600769
64,4277.0996,62.58972,4339.6895,4214.51,4289.367194824219,4264.832023925781
65,4376.852,65.060356,4441.9126,4311.7915,4389.6038805847165,4364.1002209777835
66,4479.838,63.967476,4543.805,4415.8706,4492.375515899658,4467.300265350342
67,4591.7246,62.85939,4654.584,4528.865,4604.045049865723,4579.404168884277
68,4711.6924,62.4091,4774.1016,4649.283,4723.924566329956,4699.460199295044
69,4838.714,62.70554,4901.4194,4776.0083,4851.004152969361,4826.423581405639
70,4977.375,59.66273,5037.0376,4917.7124,4989.068895309449,4965.681104690551
71,5125.324,62.663437,5187.988,5062.6606,5137.606252380371,5113.042185119629
72,5277.561,64.354485,5341.9155,5213.2065,5290.174514129639,5264.947556182861
73,5443.7417,69.21388,5512.9556,5374.528,5457.307620178222,5430.175778259278
74,5618.5444,75.82095,5694.365,5542.7236,5633.405340454102,5603.683526733398
75,5808.449,81.42946,5889.879,5727.0195,5824.40939263916,5792.48904486084
76,6015.2837,90.045006,6105.3286,5925.239,6032.932512542725,5997.634870269775
77,6227.7227,102.74468,6330.4673,6124.978,6247.8606139831545,6207.5846985168455
78,6471.9404,115.08345,6587.024,6356.857,6494.496785949707,6449.384073425293
79,6728.7017,131.673,6860.3745,6597.029,6754.509568969726,6702.893751342774
80,7016.5874,151.91698,7168.5044,6864.6704,7046.363129821777,6986.811674865723
81,7323.122,171.10161,7494.2236,7152.0205,7356.657985534668,7289.586155090332
82,7664.825,203.85086,7868.6763,7460.974,7704.779963989258,7624.870426635742
83,8040.542,238.18954,8278.731,7802.3525,8087.227142944336,7993.856841430664
84,8453.574,280.72247,8734.297,8172.8516,8508.595823486328,8398.552614013672
85,8911.565,347.04553,9258.611,8564.52,8979.586354003906,8843.544505371094
86,9417.871,425.81137,9843.683,8992.06,9501.330122436524,9334.412065063476
87,10022.947,529.84717,10552.795,9493.1,10126.797310546875,9919.097220703125
88,10710.2,639.46277,11349.663,10070.737,10835.53489794922,10584.86549267578
89,11528.699,764.01776,12292.717,10764.682,11678.446699951171,11378.951737548829
90,12519.731,905.66327,13425.395,11614.068,12697.241446044922,12342.221444580078
91,13676.12,1051.4565,14727.576,12624.664,13882.205599609375,13470.034634765625
92,15052.045,1259.5154,16311.561,13792.529,15298.909936523438,14805.179907226562
93,16700.412,1525.038,18225.45,15175.374,16999.31955029297,16401.50466845703
94,18737.582,1853.913,20591.494,16883.67,19100.948972167967,18374.215090332033
95,21459.414,2298.0051,23757.42,19161.408,21909.82306738281,21009.00505761719
96,25408.84,2959.91,28368.75,22448.93,25988.982186523437,24828.697500976563
97,31800.3,4065.4993,35865.8,27734.8,32597.138637695312,31003.462924804688
98,40931.23,6963.4424,47894.67,33967.79,42296.06517578125,39566.39576171875
