timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,2472.7717,56.8313,2529.603,2415.9404,2483.9106630859374,2461.6327939453126
1,2484.5842,57.400574,2541.9849,2427.1836,2495.8347409667967,2473.3337160644533
2,2494.4536,57.444443,2551.898,2437.0093,2505.7127240600585,2483.1945025024415
3,2507.7825,58.27649,2566.059,2449.5059,2519.2046625976564,2496.3602788085936
4,2518.6272,59.477226,2578.1045,2459.15,2530.2847336120603,2506.9696609191897
5,2529.6096,59.894096,2589.5037,2469.7156,2541.3488620300295,2517.8703762512205
6,2542.1995,62.676376,2604.8757,2479.5232,2554.4840326538088,2529.9148931274412
7,2554.326,62.09418,2616.4202,2492.2317,2566.49638722229,2542.15546824646
8,2567.1296,62.03219,2629.1619,2505.0974,2579.287947601318,2554.971329742432
9,2580.0132,62.6398,2642.653,2517.3733,2592.2905845947266,2567.7357825927734
10,2591.0996,64.06796,2655.1675,2527.0317,2603.6569300537108,2578.5422886962892
11,2606.009,61.882656,2667.8916,2544.1265,2618.1380337982177,2593.8800326080323
12,2618.9917,62.998627,2681.9902,2555.9932,2631.339430053711,2606.643968383789
13,2631.0728,64.28572,2695.3584,2566.787,2643.672755187988,2618.472752624512
14,2645.627,66.04465,2711.6716,2579.5823,2658.571703979492,2632.682202270508
15,2659.1982,67.17124,2726.3694,2592.027,2672.3638055725096,2646.0326788024904
16,2671.7842,69.524414,2741.3086,2602.2598,2685.41096484375,2658.15739453125
17,2687.7815,71.969894,2759.7515,2615.8115,2701.8875934448242,2673.6753948364258
18,2703.4712,74.303955,2777.7751,2629.1672,2718.0347666015623,2688.9076162109377
19,2719.4521,76.45813,2795.9102,2642.9941,2734.4379418945314,2704.4663549804686
20,2736.2422,79.25942,2815.5017,2656.9827,2751.77703427124,2720.70734072876
21,2752.31,80.120125,2832.4302,2672.19,2768.0136030578615,2736.6065141296385
22,2771.6306,80.009056,2851.6396,2691.6216,2787.3123902282714,2755.9488402404786
23,2788.0383,84.531624,2872.57,2703.5066,2804.60652835083,2771.47013180542
24,2805.9663,86.55134,2892.5176,2719.415,2822.930370880127,2789.002246307373
25,2824.2844,89.64003,2913.9246,2734.6443,2841.8538696899413,2806.7149779663087
26,2845.0127,90.18367,2935.1963,2754.829,2862.688694641113,2827.336695983887
27,2860.896,93.98643,2954.8823,2766.9097,2879.317335845947,2842.474656341553
28,2884.5513,95.51082,2980.062,2789.0405,2903.2713899536134,2865.8311491088866
29,2903.8674,97.30973,3001.1772,2806.5576,2922.940138824463,2884.794724456787
30,2925.7476,98.3019,3024.0496,2827.4456,2945.0147315368654,2906.4803856506346
31,2948.02,99.72796,3047.748,2848.292,2967.566699432373,2928.473339630127
32,2970.6084,106.25761,3076.866,2864.3508,2991.434889312744,2949.781907562256
33,2993.9028,106.76155,3100.6643,2887.1414,3014.8280960083007,2972.9775680541993
34,3016.9673,112.32903,3129.2964,2904.6382,3038.983775604248,2994.950794708252
35,3042.51,111.335464,3153.8455,2931.1746,3064.3317608032226,3020.6882587280274
36,3068.5894,113.78865,3182.378,2954.8008,3090.8919309692383,3046.2867799682617
37,3095.1821,115.98801,3211.1702,2979.194,3117.915778198242,3072.448479614258
38,3122.4404,116.498604,3238.939,3005.942,3145.274156036377,3099.606703338623
39,3147.73,120.33047,3268.0605,3027.3994,3171.314752044678,3124.145208892822
40,3176.6226,122.53682,3299.1594,3054.0857,3200.6397752075195,3152.6053419799805
41,3209.2456,122.07226,3331.3179,3087.1733,3233.171768035889,3185.319442901611
42,3237.1484,125.98322,3363.1316,3111.1653,3261.8411492004393,3212.4557257995607
43,3267.821,124.26973,3392.0908,3143.5513,3292.1779119262696,3243.4641779174804
44,3300.6985,129.54446,3430.243,3171.154,3326.0892012939453,3275.3077713623047
45,3334.87,132.31073,3467.181,3202.5593,3360.803020263672,3308.937214111328
46,3367.296,136.40779,3503.7036,3230.8882,3394.031825500488,3340.559971374512
47,3403.7007,133.59605,3537.2966,3270.1047,3429.885510192871,3377.515856994629
