timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
43,27.145700000000033,145.62845129305262,172.77415129305265,-118.48275129305259
44,31.71309999999994,150.48979645332827,182.2028964533282,-118.77669645332833
45,40.40249999999969,154.912345057414,195.3148450574137,-114.50984505741431
46,42.99469999999974,160.12296332514742,203.11766332514716,-117.12826332514769
47,48.859899999999925,158.54545402413873,207.40535402413866,-109.68555402413881
48,56.71409999999969,161.6155532733042,218.32965327330388,-104.9014532733045
49,61.24090000000024,164.8427522187518,226.08365221875204,-103.60185221875156
50,63.9387999999999,165.3463026415287,229.2851026415286,-101.4075026415288
51,65.44039999999995,167.8768776499778,233.31727764997777,-102.43647764997786
52,67.62440000000015,169.10883566988005,236.7332356698802,-101.4844356698799
53,69.25610000000006,174.60058409479763,243.85668409479769,-105.34448409479756
54,69.68219999999974,174.16932825723362,243.85152825723335,-104.48712825723388
55,69.2860999999998,173.82607475533266,243.11217475533246,-104.53997475533285
56,73.63299999999981,173.66808830841626,247.30108830841607,-100.03508830841645
57,72.49710000000005,175.7706284846706,248.26772848467064,-103.27352848467055
58,67.7231999999999,174.37813831600286,242.10133831600277,-106.65493831600295
59,66.5576000000001,175.46311523823525,242.02071523823534,-108.90551523823515
60,62.20629999999983,181.12579569707628,243.3320956970761,-118.91949569707646
61,59.2177999999999,183.38538459732064,242.60318459732053,-124.16758459732074
62,59.37159999999949,184.59987698776104,243.97147698776052,-125.22827698776155
63,56.44340000000011,189.04051169178237,245.48391169178248,-132.59711169178226
64,56.20640000000003,188.76360174191134,244.97000174191137,-132.5572017419113
65,55.064000000000306,190.15387212136412,245.21787212136442,-135.0898721213638
66,51.82169999999951,193.30173588769418,245.1234358876937,-141.48003588769467
67,47.53359999999975,191.23580483804992,238.76940483804967,-143.70220483805016
68,42.20399999999972,194.96634462607258,237.1703446260723,-152.76234462607286
69,35.51929999999993,195.43616672527125,230.95546672527118,-159.91686672527132
70,28.62960000000021,194.679459801186,223.3090598011862,-166.0498598011858
71,22.779500000000553,197.89909791452664,220.6785979145272,-175.11959791452608
72,6.214500000000044,201.7373291946749,207.95182919467496,-195.52282919467487
73,-2.612500000000182,208.82965441768945,206.21715441768927,-211.44215441768964
74,-14.408199999999852,218.70302810543524,204.29482810543539,-233.1112281054351
75,-30.020399999999427,226.58367343805557,196.56327343805614,-256.604073438055
76,-38.29449999999997,239.59672474040312,201.30222474040315,-277.8912247404031
77,-42.976299999999355,260.4747865314741,217.49848653147473,-303.45108653147344
78,-51.5630000000001,271.1011692657,219.53816926569988,-322.6641692657001
79,-54.34599999999955,295.8919607942279,241.54596079422834,-350.23796079422743
80,-55.27299999999923,319.13239108098526,263.85939108098603,-374.4053910809845
81,-53.33300000000054,348.4387945119356,295.1057945119351,-401.77179451193615
82,-44.30999999999949,384.78315826346466,340.47315826346517,-429.09315826346415
83,-27.308100000000195,428.20419894746146,400.89609894746127,-455.51229894746166
84,-8.604000000001179,489.33747710155257,480.7334771015514,-497.94147710155374
85,32.97099999999955,576.6959914150079,609.6669914150075,-543.7249914150084
86,73.25300000000061,687.5709140236928,760.8239140236934,-614.3179140236922
87,123.3030000000017,829.6617604514565,952.9647604514582,-706.3587604514548
88,151.4950000000008,1004.2325524770363,1155.727552477037,-852.7375524770355
89,115.03600000000006,1217.1137626359255,1332.1497626359255,-1102.0777626359254
90,40.35499999999956,1501.3685843821463,1541.7235843821459,-1461.0135843821467
91,-49.24300000000039,1859.5763209196468,1810.3333209196464,-1908.8193209196472
92,12.856999999999971,2243.765287177088,2256.622287177088,-2230.908287177088
93,307.0420000000013,2663.767579292345,2970.8095792923464,-2356.725579292344
94,740.4120000000003,3191.686008433298,3932.098008433298,-2451.2740084332977
95,1032.3549999999996,3924.1349425151334,4956.4899425151325,-2891.779942515134
96,1110.6759999999995,5050.481920224347,6161.1579202243465,-3939.8059202243476
97,593.9300000000003,7022.702927743974,7616.6329277439745,-6428.772927743974
98,428.66599999999744,10918.819345458513,11347.48534545851,-10490.153345458515
