timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,2461.1597,28.483103,2489.6428,2432.6765,2466.7423561172486,2455.5769798202514
1,2475.7705,27.246445,2503.0168,2448.5242,2481.1108109741213,2470.4302046508787
2,2487.689,27.226694,2514.9158,2460.4622,2493.0253968887328,2482.3525327987672
3,2501.025,26.626902,2527.6519,2474.398,2506.243775062561,2495.806029624939
4,2513.1306,26.985985,2540.1167,2486.1445,2518.4198682556153,2507.8413622131347
5,2526.0876,26.358448,2552.446,2499.7292,2531.2539022979736,2520.9213906707764
6,2537.4329,26.956905,2564.3896,2510.476,2542.716414779663,2532.149307876587
7,2549.4412,26.301956,2575.7432,2523.1392,2554.5963455200194,2544.2859786987306
8,2558.7974,27.071457,2585.869,2531.7258,2564.103368835449,2553.491357727051
9,2571.356,28.040783,2599.3967,2543.3152,2576.8519504852293,2565.8599635772707
10,2583.817,27.489363,2611.3062,2556.3276,2589.204809623718,2578.428979438782
11,2595.5593,27.703209,2623.2625,2567.8562,2600.98915512085,2590.1294972229
12,2608.083,26.805508,2634.8884,2581.2776,2613.336887313843,2602.829128311157
13,2622.6348,25.29497,2647.9297,2597.3398,2627.5925796585084,2617.6769515914916
14,2634.975,26.153965,2661.1292,2608.821,2640.1012747955324,2629.8489205169676
15,2651.2024,26.537327,2677.7397,2624.665,2656.403708633423,2646.001076522827
16,2666.794,24.874334,2691.6682,2641.9197,2671.669314842224,2661.918575782776
17,2683.1262,28.053823,2711.18,2655.0725,2688.6247701034545,2677.6276713027955
18,2700.925,27.953304,2728.8784,2672.9717,2706.4038964691163,2695.4462011871337
19,2719.59,27.47341,2747.0635,2692.1167,2724.9748761825563,2714.2052995986937
20,2735.9978,26.9084,2762.9062,2709.0894,2741.2718490524294,2730.7237564163206
21,2755.8914,28.44294,2784.3342,2727.4485,2761.466173614502,2750.316541229248
22,2775.3223,30.098513,2805.421,2745.2236,2781.221574104309,2769.422957145691
23,2795.4854,30.803204,2826.2886,2764.6821,2801.5227794647217,2789.4479236602783
24,2814.9675,31.972025,2846.9395,2782.9956,2821.2340461807253,2808.7010124130247
25,2833.5835,34.15496,2867.7385,2799.4285,2840.2778683776855,2826.8891238098145
26,2855.3936,35.45265,2890.8462,2819.941,2862.342273727417,2848.444835647583
27,2874.2463,36.26963,2910.5159,2837.9768,2881.355185455322,2867.137490325928
28,2893.7021,38.31484,2932.017,2855.3872,2901.211856765747,2886.192440109253
29,2912.6453,37.01156,2949.6567,2875.6338,2919.899529144287,2905.390998199463
30,2933.9226,39.76241,2973.685,2894.1602,2941.716039627075,2926.129175216675
31,2950.392,40.41531,2990.8074,2909.9768,2958.313490585327,2942.470689102173
32,2970.3706,43.597492,3013.968,2926.7732,2978.9157139434815,2961.8254969940185
33,2989.2563,45.23138,3034.4878,2944.025,2998.121698226929,2980.390997085571
34,3009.5032,44.67615,3054.1794,2964.827,3018.2596994781493,3000.7466481781007
35,3031.1687,47.425613,3078.5942,2983.7432,3040.4641213989257,3021.8732809448243
36,3050.4612,47.7831,3098.2444,3002.678,3059.826669265747,3041.095694015503
37,3070.9512,50.90623,3121.8574,3020.045,3080.9287931365966,3060.9735506134034
38,3093.5994,49.18771,3142.787,3044.4116,3103.2401563568114,3083.9585741119386
39,3115.855,52.48136,3168.3364,3063.3735,3126.1413273010253,3105.5686336364747
40,3138.7314,51.797203,3190.5286,3086.9343,3148.883697113037,3128.579193511963
