timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,4.809299999999894,65.0141473996721,69.82344739967199,-60.204847399672204
1,5.68309999999974,65.46547827686587,71.1485782768656,-59.782378276866126
2,5.532600000000002,64.60512541130855,70.13772541130855,-59.07252541130855
3,7.372499999999945,65.72824338011267,73.10074338011262,-58.35574338011273
4,6.6315999999997075,66.93783312236705,73.56943312236676,-60.306233122367345
5,6.099799999999959,67.12035541595196,73.22015541595192,-61.020555415952
6,6.083300000000236,69.58331081780112,75.66661081780136,-63.500010817800884
7,8.71979999999985,69.58652770856945,78.3063277085693,-60.8667277085696
8,8.945300000000316,69.59526278556382,78.54056278556413,-60.6499627855635
9,10.464199999999892,69.71302180961973,80.17722180961962,-59.24882180961984
10,8.51260000000002,71.27157517623856,79.78417517623858,-62.758975176238536
11,11.408699999999953,69.23678472693226,80.64548472693221,-57.8280847269323
12,11.429000000000087,70.51996514691717,81.94896514691726,-59.090965146917085
13,8.65020000000004,71.03242966369938,79.68262966369942,-62.382229663699334
14,9.667300000000068,73.20539471837128,82.87269471837135,-63.53809471837121
15,7.381099999999606,74.84917969148883,82.23027969148843,-67.46807969148922
16,5.765400000000227,77.57424578723769,83.33964578723791,-71.80884578723746
17,4.364300000000185,79.35713265072813,83.72143265072832,-74.99283265072795
18,4.314199999999801,81.97400324666515,86.28820324666495,-77.65980324666535
19,0.6320999999998094,84.09047044567015,84.72257044566996,-83.45837044567034
20,2.7946999999999207,87.7803106754385,90.57501067543842,-84.98561067543858
21,-0.4236000000000786,88.37112307564341,87.94752307564333,-88.79472307564349
22,0.16089999999985594,89.24490541748875,89.40580541748861,-89.0840054174889
23,-5.524399999999787,93.8078429880757,88.28344298807592,-99.33224298807549
24,-6.432400000000143,96.2811504637938,89.84875046379365,-102.71355046379394
25,-6.241599999999835,99.81964814221669,93.57804814221686,-106.06124814221653
26,-6.468299999999999,100.6318691770445,94.16356917704451,-107.1001691770445
27,-10.337399999999889,103.65701189328887,93.31961189328898,-113.99441189328876
28,-5.291200000000117,105.6521696391385,100.36096963913839,-110.94336963913862
29,-4.889400000000023,107.70198579932034,102.81258579932032,-112.59138579932036
30,-1.0267999999996391,110.01130612741584,108.9845061274162,-111.03810612741547
31,1.4155000000000655,110.73922937823654,112.15472937823661,-109.32372937823648
32,4.917400000000271,117.37326481820149,122.29066481820176,-112.45586481820122
33,9.106199999999717,119.04222746541882,128.14842746541854,-109.9360274654191
34,11.436099999999897,125.02453447570171,136.46063447570162,-113.58843447570182
35,17.696300000000065,124.13858526752952,141.8348852675296,-106.44228526752946
36,21.91439999999966,126.55757443942619,148.47197443942585,-104.64317443942653
37,24.459899999999834,128.45258628291734,152.91248628291717,-103.9926862829175
38,31.161099999999806,129.1809302284217,160.3420302284215,-98.01983022842188
39,31.373000000000047,133.09438446860435,164.4673844686044,-101.7213844686043
40,36.61059999999998,134.99093286156258,171.60153286156256,-98.38033286156261
41,44.595600000000104,134.13660010798694,178.73220010798704,-89.54100010798683
42,45.35710000000017,137.94142246790122,183.2985224679014,-92.58432246790105
43,48.10660000000007,136.02989588682425,184.13649588682432,-87.92329588682418
44,52.36569999999983,140.91364235117132,193.27934235117115,-88.54794235117149
45,56.84949999999981,144.3453498636979,201.1948498636977,-87.49584986369808
46,58.0315999999998,147.81286466132272,205.84446466132252,-89.78126466132292
47,61.27129999999988,144.579098322945,205.85039832294487,-83.3077983229451
48,67.07519999999977,146.94180682914376,214.01700682914353,-79.86660682914399
49,69.63620000000037,149.77438229957048,219.41058229957085,-80.1381822995701
50,71.21239999999989,148.86541366122086,220.07781366122074,-77.65301366122097
51,73.5936999999999,151.37587284198767,224.96957284198757,-77.78217284198777
52,73.47920000000022,151.3514951621401,224.83069516214033,-77.87229516213989
53,74.64049999999997,156.26869141493728,230.90919141493725,-81.6281914149373
54,74.86949999999979,154.60493738283938,229.47443738283917,-79.73543738283959
55,75.73559999999998,154.70360105398257,230.43920105398254,-78.96800105398259
56,72.23739999999998,154.11305559199022,226.3504555919902,-81.87565559199024
57,74.94000000000005,156.46466671933004,231.4046667193301,-81.52466671932999
58,69.00340000000006,155.21496516549894,224.218365165499,-86.21156516549888
59,64.0576000000001,155.42623985675033,219.48383985675042,-91.36863985675024
60,59.502500000000055,161.1297097895779,220.63220978957796,-101.62720978957785
61,57.73119999999972,163.76537864878554,221.49657864878526,-106.03417864878583
62,51.409999999999854,167.1704859828661,218.58048598286595,-115.76048598286624
63,48.531199999999444,170.97078421438707,219.5019842143865,-122.43958421438762
64,47.30749999999989,173.55808135961718,220.86558135961707,-126.25058135961729
65,41.441899999999805,174.96131286968907,216.40321286968887,-133.51941286968926
66,37.98070000000007,176.69473395884665,214.67543395884672,-138.71403395884658
67,33.22659999999996,177.74644671626163,210.9730467162616,-144.51984671626167
68,27.91899999999987,181.8256643555123,209.74466435551216,-153.90666435551242
69,24.020300000000134,184.1373329689241,208.15763296892425,-160.11703296892398
70,18.70720000000074,186.00379536131305,204.7109953613138,-167.2965953613123
71,11.622000000000298,190.29107922611033,201.91307922611063,-178.66907922611003
72,6.655999999999949,194.9791268070689,201.63512680706884,-188.32312680706895
73,-0.2988000000004831,203.87508893057927,203.57628893057878,-204.17388893057975
74,-4.926300000000083,210.47195232537902,205.54565232537894,-215.3982523253791
75,-14.890999999999622,219.26024699021687,204.36924699021725,-234.1512469902165
76,-24.038000000000466,232.88043148624064,208.84243148624017,-256.9184314862411
77,-31.546299999999974,248.31176420769214,216.76546420769216,-279.8580642076921
78,-40.40759999999955,258.5364153627525,218.12881536275296,-298.94401536275205
79,-52.64959999999974,275.1960807029128,222.54648070291307,-327.84568070291255
80,-58.542999999999665,294.4950361472609,235.95203614726125,-353.0380361472606
81,-59.365600000000086,317.40639312961434,258.04079312961426,-376.77199312961443
82,-72.10959999999977,341.6833423989611,269.5737423989613,-413.79294239896086
83,-80.08249999999953,376.31461310217225,296.2321131021727,-456.3971131021718
84,-91.54600000000028,424.34127163935267,332.7952716393524,-515.887271639353
85,-101.78399999999965,498.14187363517965,396.35787363518,-599.9258736351793
86,-131.15200000000004,587.8154747365272,456.6634747365272,-718.9674747365273
87,-176.22799999999916,709.7559023136183,533.5279023136192,-885.9839023136175
88,-258.80399999999827,854.7643402737111,595.9603402737129,-1113.5683402737095
89,-416.5849999999991,1034.2737910661144,617.6887910661153,-1450.8587910661136
90,-627.4920000000002,1307.7580411064102,680.2660411064101,-1935.2500411064104
91,-864.9849999999988,1653.7595132858905,788.7745132858918,-2518.7445132858893
92,-986.8610000000008,2059.0557518729306,1072.1947518729298,-3045.9167518729314
93,-953.1709999999985,2474.473353468944,1521.3023534689455,-3427.6443534689424
94,-912.7049999999981,3035.7405244348333,2123.035524434835,-3948.4455244348314
95,-1221.9500000000007,3805.5523001441384,2583.6023001441376,-5027.502300144139
96,-2165.111000000001,4982.15428515547,2817.0432851554688,-7147.26528515547
97,-4581.4439999999995,7013.666589195693,2432.222589195693,-11595.110589195692
98,-8886.076000000001,11182.426478161056,2296.3504781610554,-20068.502478161055
