timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1618.4237,17.495054,1635.9187,1600.9287,1619.5080607510542,1617.3393513583208
1,2202.203,22.779146,2224.982,2179.4238,2203.6147469678926,2200.7910147508574
2,2798.4915,40.42555,2838.917,2758.066,2800.9970565363024,2795.9858536199476
3,3407.3914,60.63954,3468.031,3346.7517,3411.149835150886,3403.632879692864
4,4028.535,81.35282,4109.8877,3947.1821,4033.5772122164976,4023.4926120022524
5,4661.633,102.30436,4763.937,4559.3286,4667.973702391495,4655.291922608505
6,5306.7935,123.467575,5430.261,5183.3257,5314.446056617672,5299.140857444828
7,5963.8086,144.31189,6108.1206,5819.4966,5972.753137338746,5954.864050161254
8,6633.041,165.27759,6798.3184,6467.7637,6643.285026653695,6622.797004596305
9,7313.883,185.7104,7499.5933,7128.1724,7325.393262557307,7302.372362442693
10,8007.1636,206.34045,8213.504,7800.823,8019.952688063279,7994.374460374221
11,8713.402,226.97618,8940.379,8486.426,8727.470473200583,8699.334214299417
12,9432.923,247.5449,9680.468,9185.378,9448.265843832885,9417.579859292115
13,10165.889,267.84225,10433.73,9898.047,10182.489706809543,10149.287636940457
14,10912.737,289.32193,11202.06,10623.415,10930.669663689645,10894.804945685355
15,11673.371,310.93262,11984.304,11362.438,11692.642897025335,11654.099290474665
16,12449.539,332.73056,12782.27,12116.809,12470.161916286932,12428.916208713068
17,13240.618,355.78787,13596.406,12884.83,13262.670124853925,13218.566203271075
18,14046.606,379.62012,14426.227,13666.986,14070.135543944778,14023.077346680222
19,14867.749,404.5733,15272.322,14463.176,14892.824736563658,14842.673310311342
20,15704.652,431.0916,16135.744,15273.561,15731.371678792302,15677.933008707698
21,16558.174,459.10318,17017.277,16099.07,16586.62933802536,16529.71831822464
22,17428.795,488.56448,17917.36,16940.23,17459.076462297624,17398.513381452376
23,18316.812,520.4908,18837.303,17796.322,18349.07285300078,18284.55214699922
24,19224.7,553.6177,19778.316,18671.082,19259.01279779459,19190.38563970541
25,20151.734,587.21277,20738.947,19564.521,20188.130199467414,20115.338550532586
26,21099.295,621.2404,21720.535,20478.055,21137.799801873327,21060.790041876673
27,22068.703,657.19727,22725.9,21411.506,22109.436633535628,22027.969616464372
28,23059.182,693.7689,23752.951,22365.412,23102.181883838573,23016.181397411427
29,24070.398,731.2067,24801.605,23339.191,24115.719099918657,24025.077775081343
30,25105.18,768.5063,25873.686,24336.674,25152.812200632863,25057.547174367137
31,26162.592,805.2651,26967.857,25357.326,26212.50264335822,26112.68095039178
32,27243.064,842.9905,28086.055,26400.074,27295.313544300716,27190.815361949284
33,28347.06,880.151,29227.21,27466.91,28401.612871095076,28292.508222654924
34,29474.088,917.5916,30391.68,28556.496,29530.960808068074,29417.214973181926
35,30626.08,955.78076,31581.861,29670.299,30685.319983480716,30566.840172769284
36,31801.41,993.6885,32795.098,30807.723,31862.999606113768,31739.820706386232
37,33001.684,1030.9481,34032.633,31970.736,33065.58242024717,32937.78476725283
38,34226.14,1067.8616,35294.004,33158.277,34292.32737096491,34159.95387903509
39,35476.004,1105.2235,36581.227,34370.78,35544.506369153256,35407.501443346744
40,36750.742,1141.8511,37892.594,35608.89,36821.514850307525,36679.969524692475
41,38050.73,1177.6743,39228.406,36873.055,38123.723479111824,37977.737458388176
42,39377.844,1213.3529,40591.195,38164.492,39453.048142210435,39302.639357789565
43,40732.0,1248.3254,41980.324,39483.676,40809.37201233613,40654.62798766387
44,42112.98,1282.999,43395.98,40829.98,42192.50157208675,42033.45936541325
45,43522.125,1316.207,44838.332,42205.918,43603.70435698514,43440.54564301486
46,44960.164,1349.6442,46309.81,43610.52,45043.815874508684,44876.512250491316
47,46428.832,1381.8265,47810.66,45047.004,46514.47852740569,46343.18553509431
48,47929.094,1413.8125,49342.906,46515.28,48016.72275661457,47841.46474338543
49,49462.098,1443.9603,50906.06,48018.137,49551.595244550335,49372.600067949665
50,51029.496,1473.225,52502.723,49556.27,51120.80752375247,50938.18466374753
