timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1576.2279,25.251795,1601.4797,1550.9761,1577.793027731245,1574.66278281563
1,2278.7097,35.13676,2313.8464,2243.573,2280.887515788479,2276.531917805271
2,2991.558,66.71264,3058.2708,2924.8455,2995.692997663789,2987.423213273711
3,3714.86,100.76475,3815.6248,3614.0955,3721.105571184344,3708.614643659406
4,4448.5083,134.39053,4582.899,4314.1177,4456.837912341754,4440.178689220746
5,5193.41,167.53294,5360.943,5025.8774,5203.793955681599,5183.026356818401
6,5948.6704,200.13474,6148.805,5748.5356,5961.074889552587,5936.265930759913
7,6716.1465,232.4063,6948.5527,6483.74,6730.551175824436,6701.741792925564
8,7494.925,263.8145,7758.7393,7231.1104,7511.276197680814,7478.573411694186
9,8285.879,296.02783,8581.906,7989.851,8304.226901370403,8267.530911129597
10,9089.318,328.1779,9417.496,8761.141,9109.659035544879,9068.977683205121
11,9905.028,360.0833,10265.111,9544.945,9927.34651527516,9882.71012534984
12,10733.765,391.3532,11125.118,10342.411,10758.02097172442,10709.50832515058
13,11575.39,423.158,11998.548,11152.231,11601.617252353206,11549.162044521794
14,12430.542,455.53247,12886.074,11975.01,12458.776187236981,12402.307797138019
15,13298.205,488.1171,13786.322,12810.088,13328.458889170983,13267.951267079017
16,14178.519,520.3241,14698.843,13658.194,14210.768576320259,14146.268533054741
17,15071.959,552.96906,15624.928,14518.99,15106.232361497958,15037.685607252042
18,15977.762,586.0513,16563.812,15391.711,16014.085552762099,15941.437884737901
19,16896.504,619.3227,17515.826,16277.182,16934.88992444559,16858.11788805441
20,17828.836,653.555,18482.39,17175.281,17869.34369561939,17788.32817938061
21,18773.723,689.01953,19462.742,18084.703,18816.428529243396,18731.016783256604
22,19732.229,725.16235,20457.39,19007.066,19777.174543951143,19687.282487298857
23,20706.201,762.47314,21468.674,19943.729,20753.459746987017,20658.942596762983
24,21696.256,800.62506,22496.88,20895.63,21745.879114770774,21646.632603979226
25,22703.742,840.1953,23543.938,21863.547,22755.81803249118,22651.66634250882
26,23730.242,880.7407,24610.982,22849.502,23784.831063048467,23675.653311951533
27,24776.115,922.9627,25699.078,23853.152,24833.32105565769,24718.90941309231
28,25842.756,964.3203,26807.076,24878.436,25902.52505157172,25782.98666717828
29,26930.346,1006.36536,27936.71,25923.98,26992.720874144226,26867.970532105774
30,28039.613,1048.5103,29088.123,26991.104,28104.60062007675,27974.62594242325
31,29170.684,1090.8163,30261.5,28079.867,29238.293087499464,29103.074100000536
32,30325.025,1132.4692,31457.494,29192.557,30395.216561216675,30254.834220033325
33,31502.22,1174.3732,32676.594,30327.848,31575.009106247395,31429.432300002605
34,32703.238,1215.598,33918.836,31487.64,32778.58182726539,32627.894735234608
