timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1616.4274,19.408663,1635.836,1597.0187,1617.630329547225,1615.2244067809
1,2293.1992,32.575344,2325.7747,2260.6238,2295.21825949434,2291.18017800566
2,2980.7126,58.210285,3038.9229,2922.5024,2984.3205573393625,2977.1047356293875
3,3678.9788,84.84813,3763.827,3594.1306,3684.2377013022506,3673.7198182289994
4,4387.5396,110.42584,4497.9653,4277.114,4394.383815394857,4380.695286167643
5,5106.1284,135.4304,5241.5586,4970.698,5114.522481414953,5097.734354522547
6,5835.305,159.09781,5994.403,5676.2075,5845.166160135978,5825.444191426522
7,6575.4614,182.28299,6757.7446,6393.178,6586.759442521652,6564.163409040848
8,7326.39,204.17606,7530.5664,7122.214,7339.04509977341,7313.73517366409
9,8088.2783,225.58598,8313.864,7862.6924,8102.2602844135945,8074.2963562114055
10,8862.032,246.8161,9108.849,8615.216,8877.330046997398,8846.734406127602
11,9646.921,267.3092,9914.23,9379.611,9663.48889455746,9630.35290231754
12,10444.265,288.1402,10732.405,10156.124,10462.123762920432,10426.405533954568
13,11254.558,308.52982,11563.088,10946.027,11273.680493282083,11235.434741092917
14,12076.877,328.62918,12405.506,11748.248,12097.245600783403,12056.508305466597
15,12913.132,349.20862,13262.341,12563.923,12934.776010331887,12891.487661543113
16,13763.264,370.39484,14133.658,13392.869,13786.22098168175,13740.30636206825
17,14628.409,392.08478,15020.494,14236.324,14652.710845990574,14604.107513384426
18,15507.824,414.30295,15922.127,15093.521,15533.502981507125,15482.145455992875
19,16402.074,436.84647,16838.92,15965.228,16429.150243232958,16374.998194267042
20,17312.156,460.8028,17772.959,16851.354,17340.717103159106,17283.595396840894
21,18238.738,486.02716,18724.766,17752.71,18268.86255676389,18208.61400573611
22,19180.176,511.89035,19692.066,18668.285,19211.903073869096,19148.448488630904
23,20137.857,538.78345,20676.64,19599.074,20171.25156591055,20104.46327783945
24,21111.7,567.01404,21678.713,20544.686,21146.843112932565,21076.555324567435
25,22102.621,596.35767,22698.979,21506.264,22139.58372483434,22065.65846266566
26,23110.623,627.54834,23738.172,22483.074,23149.51889595197,23071.72719779803
27,24137.244,659.8677,24797.111,23477.377,24178.14316289689,24096.34511835311
28,25182.004,692.76324,25874.768,24489.24,25224.941817002604,25139.065995497396
29,26245.248,726.8987,26972.146,25518.35,26290.301693933296,26200.194399816704
30,27329.113,761.51794,28090.63,26567.596,27376.31265244054,27281.91391005946
31,28432.54,797.2294,29229.768,27635.31,28481.951850792175,28383.126274207825
32,29556.035,832.62787,30388.662,28723.408,29607.641966212148,29504.428346287852
33,30701.25,868.1687,31569.418,29833.082,30755.059653583874,30647.440346416126
34,31867.457,904.1614,32771.617,30963.295,31923.497533991107,31811.416528508893
35,33055.113,940.06415,33995.176,32115.049,33113.379060792024,32996.847501707976
36,34265.957,976.70514,35242.664,33289.25,34326.493842955904,34205.420219544096
37,35499.156,1012.7172,36511.875,34486.438,35561.92511385655,35436.38738614345
38,36756.285,1048.7596,37805.043,35707.527,36821.2879524073,36691.2823600927
39,38036.19,1085.2719,39121.465,36950.918,38103.45725244502,37968.92556005498
40,39340.66,1121.3915,40462.05,38219.27,39410.16472023846,39271.15559226154
41,40669.785,1156.9642,41826.75,39512.82,40741.49454236824,40598.07577013176
42,42023.26,1193.6082,43216.87,40829.652,42097.24231861602,41949.28111888398
43,43401.77,1229.757,44631.527,42172.01,43477.9906571826,43325.5484053174
44,44806.184,1265.3282,46071.51,43540.855,44884.60945102041,44727.75773647959
45,46237.73,1300.0369,47537.766,44937.695,46318.30758846199,46157.15334903801
46,47695.88,1334.1208,49030.0,46361.758,47778.56857320022,47613.18923929978
47,49181.31,1368.3394,50549.65,47812.97,49266.11914566643,49096.49804183357
48,50694.68,1402.8539,52097.535,49291.824,50781.6294719238,50607.7299030762
49,52238.45,1437.1094,53675.56,50801.34,52327.52218063691,52149.37625686309
50,53811.777,1470.4431,55282.22,52341.336,53902.91635226154,53720.63833523846
51,55417.35,1503.3885,56920.74,53913.965,55510.532550201766,55324.170574798234
52,57056.64,1536.7598,58593.4,55519.883,57151.889982087276,56961.391267912724
