timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1610.5994,12.497265,1623.0967,1598.102,1611.3739537355104,1609.8247767332396
1,2092.289,18.967318,2111.2563,2073.3218,2093.4646690233412,2091.1134559766588
2,2589.111,37.931362,2627.0425,2551.1797,2591.4620941677804,2586.7600738009696
3,3100.2725,58.618164,3158.8906,3041.6543,3103.9056523871204,3096.6392694878796
4,3624.8848,79.433205,3704.3179,3545.4517,3629.8080866564437,3619.9614445935563
5,4162.9307,100.48886,4263.4194,4062.442,4169.159028200333,4156.702299924667
6,4713.793,121.13844,4834.9316,4592.6543,4721.301207234471,4706.284730265529
7,5277.068,141.79727,5418.865,5135.2705,5285.856557049085,5268.279185138415
8,5852.758,162.35582,6015.114,5690.402,5862.820730460192,5842.694894539808
9,6439.7827,183.13062,6622.913,6256.6523,6451.133267971341,6428.432161716159
10,7038.845,203.39963,7242.2446,6835.446,7051.452054378595,7026.238375308905
11,7649.498,224.41472,7873.9126,7425.0835,7663.407415241069,7635.588678508931
12,8272.455,245.2639,8517.719,8027.1914,8287.656692187498,8257.253464062502
13,8908.537,265.90894,9174.446,8642.628,8925.018315950772,8892.055902799228
14,9556.529,287.2465,9843.775,9269.283,9574.33301880712,9538.72557494288
15,10217.811,309.2404,10527.051,9908.57,10236.977464634365,10198.643629115635
16,10892.785,331.0337,11223.818,10561.752,10913.302837013101,10872.267475486899
17,11581.523,352.7071,11934.23,11228.816,11603.38444956692,11559.66242543308
18,12284.045,374.6968,12658.742,11909.348,12307.26887063379,12260.82097311621
19,13000.787,397.02353,13397.811,12603.764,13025.3948826501,12976.1793360999
20,13730.963,419.87286,14150.836,13311.09,13756.986880338303,13704.938900911697
21,14475.039,443.0712,14918.11,14031.968,14502.500899835084,14447.577225164916
22,15233.219,467.78296,15701.002,14765.436,15262.212238179674,15204.225261820326
23,16005.448,493.6815,16499.129,15511.767,16036.046937828325,15974.849546546675
24,16793.564,521.31683,17314.88,16272.248,16825.876005223115,16761.252901026885
25,17598.002,551.9503,18149.953,17046.05,17632.212188225378,17563.791718024622
26,18419.898,582.2569,19002.156,17837.64,18455.9870938644,18383.8097811356
27,19260.545,614.5445,19875.09,18646.0,19298.634784275273,19222.455059474727
28,20121.338,648.30414,20769.643,19473.033,20161.520197411184,20081.155583838816
29,21001.742,683.1394,21684.88,20318.604,21044.083606448978,20959.400768551022
30,21904.432,719.5963,22624.027,21184.836,21949.03268221535,21859.83059903465
31,22828.621,758.1688,23586.79,22070.453,22875.61288426455,22781.62930323545
32,23776.49,797.81537,24574.305,22978.676,23825.939343232676,23727.041125517324
33,24747.676,839.26184,25586.938,23908.414,24799.693769067053,24695.657793432947
34,25743.91,881.6364,26625.547,24862.273,25798.55454729672,25689.26576520328
35,26765.545,924.8037,27690.348,25840.742,26822.864849731715,26708.224994018285
36,27812.387,969.3749,28781.762,26843.012,27872.46919615779,27752.30424134221
37,28886.705,1014.09644,29900.8,27872.61,28949.55942639137,28823.85072985863
38,29988.201,1059.2213,31047.422,28928.98,30053.85238905191,29922.54995469809
39,31117.404,1105.5121,32222.916,30011.893,31185.924645793635,31048.883947956365
40,32274.967,1153.5685,33428.535,31121.398,32346.465712106638,32203.467881643362
41,33460.52,1201.7339,34662.254,32258.785,33535.003769229384,33386.035293270616
42,34674.766,1250.7628,35925.527,33424.004,34752.28870758535,34597.24254241465
43,35919.535,1300.6328,37220.168,34618.902,36000.1492131562,35838.9210993438
44,37194.96,1350.9547,38545.914,35844.008,37278.69397804555,37111.22789695445
45,38502.215,1403.6942,39905.91,37098.52,38589.21671249271,38415.21297500729
46,39841.64,1453.8832,41295.523,38387.758,39931.75323801203,39751.52801198797
47,41214.184,1506.6885,42720.87,39707.496,41307.569113031226,41120.798074468774
48,42621.555,1560.204,44181.758,41061.35,42718.25713201722,42524.85224298278
49,44062.785,1614.2267,45677.01,42448.56,44162.83596271806,43962.73434978194
50,45540.844,1668.3773,47209.223,43872.465,45644.250847583084,45437.436652416916
