timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1639.2349,54.77394,1694.0088,1584.4609,1649.9705557250977,1628.4991708374023
1,2461.0913,38.838722,2499.93,2422.2527,2468.703698150635,2453.478919036865
2,3297.3508,67.09198,3364.4429,3230.2588,3310.500858154297,3284.200802001953
3,4148.0596,110.59248,4258.652,4037.467,4169.735697082519,4126.383443542481
4,5013.4424,157.85437,5171.297,4855.588,5044.381839355468,4982.502926269532
5,5891.416,207.15663,6098.5728,5684.2593,5932.0187153930665,5850.8133158569335
6,6782.8164,257.0224,7039.839,6525.794,6833.192796630859,6732.440015869141
7,7686.233,308.86835,7995.101,7377.3647,7746.771106201172,7625.694714111328
8,8601.446,360.13452,8961.581,8241.312,8672.032655273437,8530.859922851563
9,9528.849,410.96625,9939.814,9117.883,9609.398017333984,9448.299248291016
10,10468.497,461.84424,10930.342,10006.652,10559.018541015625,10377.975599609375
11,11421.888,514.9313,11936.819,10906.956,11522.814225097656,11320.961165527344
12,12388.638,571.49176,12960.13,11817.1455,12500.650080322266,12276.625310302734
13,13370.438,627.8368,13998.275,12742.602,13493.494487792968,13247.382465332032
14,14366.775,685.7816,15052.557,13680.994,14501.188587402345,14232.362193847655
15,15379.25,745.0021,16124.252,14634.248,15525.270406738282,15233.229593261718
16,16407.082,805.9491,17213.031,15601.133,16565.04805419922,16249.116008300782
17,17450.02,866.894,18316.914,16583.125,17619.930751708984,17280.108310791016
18,18510.176,932.4893,19442.666,17577.686,18692.94368774414,18327.40787475586
19,19587.783,1000.63,20588.414,18587.152,19783.90668408203,19391.65972216797
20,20684.965,1069.8296,21754.795,19615.135,20894.651443359377,20475.278244140623
21,21799.824,1141.1804,22941.004,20658.645,22023.49558105469,21576.15285644531
22,22931.34,1213.2177,24144.557,21718.123,23169.130503417968,22693.549184082032
23,24081.447,1288.225,25369.672,22793.223,24333.939360839842,23828.955170410158
24,25251.883,1365.8402,26617.723,23886.043,25519.587493652343,24984.178131347657
25,26442.904,1445.1154,27888.02,24997.79,26726.146906738282,26159.661687011718
26,27654.135,1525.638,29179.773,26128.496,27953.15980175781,27355.10972949219
27,28884.738,1607.369,30492.107,27277.37,29199.78260888672,28569.69395361328
28,30137.25,1689.818,31827.068,28447.432,30468.454326660158,29806.045673339842
29,31410.43,1775.304,33185.734,29635.125,31758.389262695313,31062.470112304687
30,32703.145,1860.3241,34563.47,30842.82,33067.768054199216,32338.52100830078
31,34015.594,1947.8729,35963.465,32067.72,34397.37684326172,33633.81065673828
32,35350.906,2036.8998,37387.805,33314.008,35750.13860693359,34951.67389306641
33,36706.2,2125.569,38831.77,34580.63,37122.810760742184,36289.587676757816
34,38082.31,2217.2285,40299.54,35865.08,38516.8853828125,37647.7318046875
35,39476.13,2311.4043,41787.53,37164.727,39929.1641484375,39023.0936640625
36,40891.973,2403.115,43295.086,38488.86,41362.98319433594,40420.96211816406
37,42328.676,2496.6155,44825.293,39832.06,42818.01241503906,41839.33914746094
