timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1671.9889,38.810566,1710.7994,1633.1783,1679.595762527466,1664.382020675659
1,2497.772,37.92493,2535.697,2459.847,2505.205259048462,2490.338686264038
2,3338.2998,56.87216,3395.1719,3281.4277,3349.446748413086,3327.152860961914
3,4191.225,82.777626,4274.003,4108.4473,4207.449512359619,4175.000682952881
4,5056.286,112.461784,5168.748,4943.824,5078.328642547607,5034.243623077393
5,5933.433,143.75781,6077.191,5789.6753,5961.60963671875,5905.25657421875
6,6821.7104,175.94821,6997.6587,6645.762,6856.196298706055,6787.224599731445
7,7718.9336,209.20491,7928.1387,7509.7285,7759.937756164551,7677.929431335449
8,8627.013,243.93364,8870.946,8383.079,8674.823688659668,8579.201701965332
9,9546.542,276.99463,9823.537,9269.547,9600.832939453125,9492.251044921875
10,10475.459,310.89066,10786.35,10164.568,10536.393552856445,10414.524415893555
11,11417.33,344.87662,11762.207,11072.453,11484.925895141601,11349.734261108399
12,12370.688,379.08105,12749.77,11991.607,12444.98836328125,12296.38858984375
13,13337.518,411.8478,13749.365,12925.67,13418.239748657226,13256.795407592774
14,14319.036,444.82483,14763.861,13874.211,14406.221799316407,14231.850466308593
15,15315.245,478.37372,15793.619,14836.871,15409.006365966798,15221.483868408202
16,16325.7,512.5104,16838.21,15813.189,16426.152229003907,16225.248161621093
17,17353.273,548.02496,17901.299,16805.248,17460.686330322267,17245.860544677733
18,18397.39,583.29144,18980.682,17814.1,18511.715747802733,18283.065502197267
19,19460.566,620.35724,20080.924,18840.209,19582.156425048826,19338.976387451174
20,20542.047,657.4992,21199.547,19884.547,20670.916719482422,20413.177030517578
21,21640.828,695.2283,22336.057,20945.6,21777.092866210936,21504.563383789064
22,22757.082,734.1294,23491.21,22022.953,22900.971392578125,22613.192669921875
23,23893.832,773.92456,24667.756,23119.908,24045.521245117186,23742.142817382814
24,25048.95,815.0977,25864.047,24233.852,25208.70837133789,24889.19006616211
25,26223.926,857.0937,27081.02,25366.832,26391.91614428711,26055.93541821289
26,27417.812,898.04517,28315.857,26519.768,27593.82935253906,27241.79564746094
27,28632.176,938.76733,29570.943,27693.408,28816.17417871094,28448.17738378906
28,29863.105,981.57074,30844.676,28881.535,30055.493333740233,29670.717603759767
29,31113.154,1026.4757,32139.63,30086.678,31314.34353564453,30911.96505810547
30,32382.867,1070.7169,33453.586,31312.15,32592.72770361328,32173.00667138672
31,33672.613,1116.835,34789.45,32555.777,33891.51293359375,33453.71362890625
32,34978.746,1164.2935,36143.04,33814.453,35206.94761132813,34750.54457617187
33,36303.355,1213.1787,37516.535,35090.176,36541.13849609375,36065.57244140625
34,37644.953,1262.5228,38907.477,36382.43,37892.40759912109,37397.49865087891
35,39003.883,1313.6277,40317.51,37690.254,39261.35383886719,38746.41178613281
36,40381.766,1365.2195,41746.984,39016.547,40649.34864355469,40114.18260644531
37,41777.58,1417.1194,43194.7,40360.457,42055.33352441406,41499.82272558594
38,43194.516,1471.0299,44665.547,41723.484,43482.8374868164,42906.1937631836
