timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1643.5814,53.311626,1696.8931,1590.2698,1654.0304996795655,1633.1323421173095
1,2483.8708,45.142136,2529.013,2438.7288,2492.718708190918,2475.022991027832
2,3336.2139,60.655834,3396.8696,3275.558,3348.102410690308,3324.325323684692
3,4201.629,92.97333,4294.602,4108.656,4219.851678466797,4183.406134033203
4,5079.424,130.5947,5210.0186,4948.829,5105.020388549805,5053.827267700195
5,5969.071,170.37878,6139.4497,5798.692,6002.465042480469,5935.676559082031
6,6871.6274,212.56956,7084.197,6659.058,6913.29107611084,6829.96380670166
7,7785.5933,254.99849,8040.592,7530.5947,7835.572965637207,7735.613557800293
8,8712.595,299.82184,9012.417,8412.772,8771.359806884766,8653.829646240234
9,9651.367,343.61517,9994.982,9307.752,9718.71576147461,9584.01861352539
10,10601.44,388.6539,10990.095,10212.786,10677.61659411621,10525.26426525879
11,11561.657,432.30798,11993.965,11129.35,11646.389591308594,11476.924861816406
12,12533.838,476.46924,13010.307,12057.369,12627.225861328125,12440.449919921875
13,13517.825,521.84814,14039.674,12995.977,13620.107431640625,13415.542958984375
14,14515.77,566.3211,15082.091,13949.448,14626.768468017579,14404.770594482421
15,15525.763,611.90375,16137.666,14913.859,15645.695829833985,15405.829560791015
16,16550.867,660.5097,17211.377,15890.357,16680.32708959961,16421.40728540039
17,17592.877,708.56726,18301.443,16884.31,17731.75613623047,17453.99777001953
18,18649.914,759.01526,19408.93,17890.898,18798.681053222655,18501.147071777345
19,19724.984,811.335,20536.32,18913.648,19884.00603930664,19565.96271069336
20,20816.012,865.1843,21681.195,19950.828,20985.587846679686,20646.435590820314
21,21922.695,921.07996,22843.775,21001.615,22103.226983886718,21742.163641113282
22,23051.922,980.64355,24032.566,22071.277,23244.12801171875,22859.71573828125
23,24197.336,1040.7134,25238.049,23156.623,24401.315759765625,23993.356115234375
24,25364.117,1105.2505,26469.367,24258.867,25580.746283203123,25147.488091796877
25,26551.37,1170.7268,27722.096,25380.643,26780.831594726562,26321.906686523438
26,27758.2,1237.7673,28995.967,26520.432,28000.801616210938,27515.596821289062
27,28986.48,1307.148,30293.629,27679.332,29242.681466796876,28730.279470703124
28,30235.52,1378.1481,31613.668,28857.371,30505.636553222655,29965.402509277345
29,31505.277,1448.4324,32953.71,30056.846,31789.170088867188,31221.384598632812
30,32797.99,1520.6115,34318.6,31277.377,33096.02812548828,32499.948437011717
31,34109.65,1596.7876,35706.438,32512.861,34422.618806640625,33796.678068359375
32,35442.527,1675.2399,37117.766,33767.29,35770.87435791016,35114.18032958984
33,36797.086,1756.5814,38553.668,35040.504,37141.37589599609,36452.79597900391
34,38171.53,1839.2062,40010.74,36332.324,38532.01566064453,37811.04683935547
35,39565.203,1922.1399,41487.344,37643.062,39941.94254394531,39188.46370605469
36,40980.64,2007.3297,42987.97,38973.312,41374.077248535155,40587.204001464845
37,42417.145,2093.008,44510.152,40324.137,42827.374110351564,42006.914952148436
38,43876.28,2183.3228,46059.605,41692.957,44304.212509765624,43448.349990234376
39,45357.434,2275.614,47633.047,43081.82,45803.45394042969,44911.41324707031
40,46860.945,2369.9446,49230.89,44491.0,47325.45445019531,46396.43617480469
41,48385.1,2467.8936,50852.996,45917.207,48868.80869921875,47901.39442578125
42,49934.74,2568.255,52502.992,47366.484,50438.11623828125,49431.36032421875
43,51509.523,2672.0244,54181.547,48837.5,52033.24022265625,50985.80665234375
44,53109.926,2776.7266,55886.652,50333.2,53654.1641875,52565.687375
45,54735.363,2883.9343,57619.297,51851.43,55300.61440917969,54170.11215332031
46,56388.816,2993.7793,59382.594,53395.04,56975.5971484375,55802.0356640625
47,58071.27,3106.706,61177.977,54964.562,58680.18391796875,57462.35514453125
48,59783.2,3224.101,63007.3,56559.098,60415.123029296876,59151.275408203124
49,61528.18,3343.1528,64871.332,58185.027,62183.43764257812,60872.92173242188
50,63304.426,3464.0806,66768.51,59840.344,63983.38557226562,62625.46599023438
51,65118.176,3588.0066,68706.18,61530.168,65821.4250732422,64414.926489257814
52,66967.81,3712.9753,70680.79,63254.836,67695.5556669922,66240.0693330078
53,68858.47,3839.8018,72698.27,65018.668,69611.06989453125,68105.86760546875
54,70790.836,3969.5393,74760.375,66821.3,71568.86564160156,70012.80623339844
55,72768.73,4097.927,76866.66,68670.8,73571.92020703125,71965.53291796875
56,74794.42,4227.0195,79021.44,70567.41,75622.917703125,73965.926046875
57,76872.12,4358.141,81230.26,72513.98,77726.31284570313,76017.92152929687
58,79004.06,4488.933,83492.99,74515.13,79883.89338867187,78124.23161132813
59,81192.336,4619.7856,85812.125,76572.55,82097.81392382813,80286.85795117187
60,83440.52,4748.357,88188.88,78692.164,84371.20139648438,82509.84547851562
61,85752.45,4876.436,90628.89,80876.016,86708.23458789062,84796.67166210938
62,88134.03,5004.6772,93138.71,83129.35,89114.94799023437,87153.11450976563
63,90589.36,5129.9126,95719.27,85459.445,91594.82224414063,89583.89650585937
64,93125.1,5254.2793,98379.38,87870.82,94154.9403046875,92095.2628203125
65,95746.89,5378.7354,101125.625,90368.16,96801.12275390625,94692.65849609375
66,98456.03,5501.418,103957.45,92954.61,99534.309171875,97377.753328125
67,101263.58,5619.8867,106883.47,95643.69,102365.075921875,100162.080328125
68,104176.88,5737.381,109914.266,98439.5,105301.4094609375,103052.3561640625
69,107202.21,5852.3037,113054.516,101349.91,108349.26246484375,106055.15941015625
70,110352.03,5966.209,116318.24,104385.82,111521.4082109375,109182.6542890625
71,113635.05,6073.8564,119708.91,107561.19,114825.52273828124,112444.57101171876
72,117057.31,6179.1357,123236.445,110878.18,118268.42310546876,115846.20189453124
73,120637.95,6279.5425,126917.49,114358.414,121868.74345117187,119407.16279882813
74,124382.13,6375.158,130757.29,118006.98,125631.6638203125,123132.6018046875
75,128307.66,6468.61,134776.27,121839.05,129575.50378320312,127039.80871679688
76,132420.45,6555.6226,138976.08,125864.83,133705.35514648436,131135.55110351564
77,136738.39,6639.342,143377.73,130099.05,138039.7016171875,135437.0796328125
78,141275.16,6719.704,147994.86,134555.45,142592.21825390626,139958.09424609374
79,146048.27,6793.0522,152841.31,139255.22,147379.70386523436,144716.82738476564
80,151078.7,6860.825,157939.53,144217.88,152423.42486328125,149733.98138671875
81,156391.44,6922.2725,163313.7,149469.17,157748.20290234376,155034.67209765624
82,162008.48,6979.525,168988.02,155028.95,163376.4712558594,160640.4974941406
83,167955.86,7024.973,174980.83,160930.89,169332.75411132813,166578.96463867187
84,174268.81,7057.8335,181326.64,167210.98,175652.14786523438,172885.47713476562
85,180982.9,7071.506,188054.4,173911.4,182368.9213984375,179596.8911015625
86,188126.77,7065.3237,195192.1,181061.44,189511.56907617187,186741.96217382813
87,195754.7,7035.4976,202790.2,188719.2,197133.66064648438,194375.74560351562
88,203943.66,7009.759,210953.42,196933.89,205317.56897265624,202569.74352734376
89,212813.08,7007.23,219820.31,205805.84,214186.49520117187,211439.66104882813
90,222522.64,7087.562,229610.2,215435.08,223911.80277929688,221133.47847070312
91,233266.94,7306.415,240573.36,225960.52,234698.99484765626,231834.88015234374
92,245274.19,7692.7456,252966.94,237581.44,246781.96563867189,243766.40936132811
93,258767.14,8303.85,267071.0,250463.3,260394.6951484375,257139.5861015625
94,274031.7,9217.312,283249.0,264814.38,275838.28055859375,272225.09444140625
95,291433.06,10539.454,301972.53,280893.6,293498.79550390627,289367.32949609373
96,311565.4,12396.935,323962.34,299168.47,313995.20542578126,309135.60707421874
97,335615.75,15098.37,350714.12,320517.38,338575.0305429688,332656.4694570312
98,366000.1,19115.955,385116.06,346884.12,369746.8209453125,362253.3665546875
99,406529.1,26256.111,432785.22,380272.97,411675.2915703125,401382.8959296875
