timestep,mean,std,mean_plus_std,mean_minus_std,ci_upper,ci_lower
0,1657.0281,32.839096,1689.8672,1624.189,1663.4645390014648,1650.5916133422852
1,2468.161,29.94663,2498.1074,2438.2144,2474.0304282455445,2462.2913490982055
2,3292.8496,52.553722,3345.4033,3240.296,3303.150138961792,3282.549079788208
3,4129.326,82.50365,4211.8296,4046.8225,4145.496886657715,4113.155457092285
4,4979.6597,112.320595,5091.9805,4867.339,5001.674504547119,4957.644831390381
5,5841.709,145.23776,5986.947,5696.471,5870.175585815429,5813.242382934571
6,6716.328,177.94225,6894.2705,6538.3857,6751.204805114746,6681.451444885254
7,7602.0684,211.08757,7813.156,7390.981,7643.441523132325,7560.695195617675
8,8500.144,246.55751,8746.701,8253.586,8548.468826721191,8451.818282653809
9,9408.287,280.32852,9688.615,9127.959,9463.231499633788,9353.342719116212
10,10327.827,314.98395,10642.812,10012.843,10389.564002197265,10266.090294677735
11,11261.977,350.61145,11612.588,10911.365,11330.696406738281,11193.256718261719
12,12209.089,388.16724,12597.256,11820.922,12285.169645507813,12133.008088867187
13,13169.799,427.21167,13597.011,12742.587,13253.532315429688,13086.065340820312
14,14142.315,465.5641,14607.88,13676.751,14233.565990722656,14051.064868652344
15,15129.543,504.4235,15633.967,14625.119,15228.409973266602,15030.675964233398
16,16129.409,544.5215,16673.93,15584.888,16236.135390625,16022.68296875
17,17143.908,584.8985,17728.807,16559.01,17258.54830883789,17029.26809741211
18,18175.174,627.2279,18802.402,17547.945,18298.110497558595,18052.237158691405
19,19221.756,669.5192,19891.275,18552.236,19352.981627685545,19090.530091064455
20,20287.525,710.8104,20998.336,19576.715,20426.844233886717,20148.206547363283
21,21371.648,755.39606,22127.045,20616.252,21519.706064697264,21223.590810302736
22,22472.162,799.87146,23272.033,21672.291,22628.936915527345,22315.387303222655
23,23593.188,845.2823,24438.47,22747.904,23758.86282836914,23427.51217163086
24,24733.42,890.38824,25623.809,23843.031,24907.936017822267,24558.903825927733
25,25892.643,937.6835,26830.326,24954.959,26076.42853857422,25708.85661767578
26,27072.668,986.6159,28059.283,26086.053,27266.044686279296,26879.291251220704
